Community,id,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspect
1,440994840,political_organization,Unknown,1,6,0.8480034771428572,7,7,4,0,1,2,0,2,0,3,1,1,0,0,0,0
1,705283b0-cdb7-4f0a-8481-b3fea243a8e5,location,Unknown,0,4,0.8285016125,4,4,1,1,0,2,2,0,1,1,0,0,0,0,0,0
1,25652724,organization,Unknown,3,5,0.8581410387499999,9,8,0,3,2,3,1,3,1,2,0,0,0,0,1,0
1,Daniel Vasquez,person,Country_271835,1,1,0.841024685,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,c2478e4c-2a8c-4d34-a5d5-fd46c66b5e67,location,Unknown,1,2,0.8254722000000001,4,3,0,0,0,3,0,0,0,2,0,0,1,0,0,0
1,Suzanne Reed,person,Country_271835,6,0,0.8530301466666668,7,6,0,0,4,2,0,0,0,4,1,0,1,0,0,0
1,Christopher Peterson,person,Oceanus,0,3,0.8294640333333333,4,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,Thomas Corp Cargo ship,Uncategorized,Unknown,1,2,0.8532863,4,3,1,0,1,1,0,0,2,1,0,0,0,0,0,0
1,324989705,organization,Unknown,2,1,0.8501822566666667,4,3,0,2,0,1,0,1,2,0,0,0,0,0,0,0
1,Hunter Wheeler,person,Country_271835,0,2,0.85327968,3,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0
1,Senegal Coast Oyj Motorboat,company,Country_271835,0,4,0.8537456375,5,4,2,2,0,0,0,3,0,1,0,0,0,0,0,0
1,762833,organization,Unknown,1,3,0.8441713500000001,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0,0
1,498817,organization,Unknown,3,0,0.8647132666666667,4,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0
1,Rhonda Johnson,person,Country_271835,1,3,0.8570053400000001,5,4,2,0,1,1,1,1,0,1,0,0,1,0,0,0
1,Spy,vessel,Unknown,0,1,0.830997,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,Punjab Market Marine sanctuary ship,company,Country_271835,2,1,0.8580611333333333,4,3,0,0,0,3,0,1,0,1,1,0,0,0,0,0
1,9237588,organization,Unknown,3,2,0.84849502,4,5,0,1,0,4,1,0,0,2,2,0,0,0,0,0
1,Brandi White,person,Country_271835,2,1,0.8549976833333334,4,3,0,0,0,3,1,0,0,0,2,0,0,0,0,0
1,Christopher Benitez,person,Country_271835,1,1,0.817323535,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0
1,32416483,organization,Unknown,1,1,0.830193915,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0
1,Laura Smith,person,Country_271835,2,0,0.902042025,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,e916e286-85e5-4a43-b2ef-89ad5260ebdc,location,Unknown,6,0,0.8812169866666665,6,6,0,0,0,6,1,3,1,0,1,0,0,0,0,0
1,529,organization,Unknown,2,0,0.8369132,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0
1,71835024,organization,Unknown,0,4,0.8492542775,5,4,0,4,0,0,1,3,0,0,0,0,0,0,0,0
1,97453782,organization,Unknown,3,0,0.88423797,4,3,0,2,1,0,1,2,0,0,0,0,0,0,0,0
1,James Limited Liability Company Logistics,company,Country_271835,1,1,0.82741335,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1,959344,organization,Unknown,6,0,0.8409628666666666,6,6,0,6,0,0,1,3,2,0,0,0,0,0,0,0
1,951187691,organization,Unknown,2,0,0.83277157,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1,West Bengal S.A. de C.V.,Uncategorized,Unknown,8,0,0.84801775,7,8,1,3,1,3,5,1,1,0,0,1,0,0,0,0
1,Seafood,Uncategorized,Unknown,5,10,0.8670245106666666,14,15,4,4,1,6,5,7,0,1,2,0,0,0,0,0
1,62d4bdbc-8978-4cbf-b9ea-82aaa9188c91,location,Unknown,2,2,0.8450697525,5,4,3,0,0,1,1,1,1,1,0,0,0,0,0,0
1,d025bbec-393d-4f51-94b3-01b77280ef31,location,Unknown,4,0,0.8641777975,5,4,0,0,0,4,1,2,1,0,0,0,0,0,0,0
1,William James,person,Country_271835,7,1,0.84257154,9,8,2,0,3,3,2,1,0,3,1,0,1,0,0,0
1,90411963,organization,Unknown,3,0,0.8752186466666666,4,3,2,0,1,0,0,2,0,0,0,0,1,0,0,0
1,9203,organization,Unknown,0,2,0.86180405,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
1,Lindsay Bennett,person,Country_271835,1,0,0.8086659,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,18,vessel,Unknown,8,8,0.84849534375,8,16,8,2,6,0,4,0,6,0,0,0,4,2,0,0
1,18,organization,Unknown,8,8,0.84849534375,8,16,8,2,6,0,4,0,6,0,0,0,4,2,0,0
1,Tian,vessel,Unknown,2,2,0.823657715,2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0
1,1710a32e-7a58-4d7f-9c5e-bf897b7419a3,location,Unknown,3,12,0.8543665593333335,14,15,8,2,0,5,3,1,2,6,0,0,0,2,1,0
1,Sherry Richmond,person,Country_271835,4,0,0.9376856575,5,4,3,0,1,0,0,0,0,1,1,0,0,2,0,0
1,hours,movement,Unknown,9,0,0.8337529722222222,10,9,5,0,1,3,2,0,1,2,2,0,0,2,0,0
1,760079,organization,Unknown,2,2,0.832198165,5,4,0,2,0,2,2,1,0,1,0,0,0,0,0,0
1,3009706,organization,Unknown,2,0,0.83467705,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0
1,Cody Lewis,person,Country_271835,2,0,0.8498284300000001,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0
1,cookies,event,Unknown,2,2,0.8871112575,5,4,0,1,3,0,1,0,2,1,0,0,0,0,0,0
1,âAccept Allâ,Uncategorized,Unknown,2,1,0.8919551133333332,4,3,0,0,3,0,1,0,1,0,0,0,0,0,1,0
1,Barco de Plata Ltd Logistics,Uncategorized,Unknown,3,0,0.9094591366666668,4,3,0,0,2,1,1,0,1,0,0,0,0,0,1,0
1,349,organization,Unknown,2,0,0.917688525,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,36b70b18-465a-442f-bfbe-cedb85d48acc,location,Unknown,1,0,0.95096976,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,f20779bf-63b5-4ea4-bb5f-944bb9449bce,location,Unknown,1,1,0.8803076750000001,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1,West Bengal SRL Marine conservation,Uncategorized,Unknown,3,0,0.8691330333333335,4,3,0,2,0,1,0,0,2,0,1,0,0,0,0,0
1,28379,organization,Unknown,1,2,0.8447178666666666,4,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0
1,Amanda Mckenzie,person,Oceanus,71,29,0.8747033164000001,86,100,10,32,36,22,12,22,20,35,8,1,2,0,0,3
1,Christopher Simon,person,Country_271835,5,0,0.898739368,6,5,1,2,1,1,0,3,1,1,0,0,0,0,0,0
1,2,organization,Unknown,2,6,0.84917144625,9,8,0,1,1,6,1,2,3,2,0,0,0,0,0,0
1,Brett Lee,person,Country_271835,3,0,0.8335911,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0,0
1,490653,political_organization,Unknown,0,3,0.8162933333333333,4,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0
1,salmon,vessel,Unknown,6,2,0.86513372,9,8,2,3,0,3,1,3,2,1,0,0,1,0,0,0
1,845,organization,Unknown,4,0,0.83935845,5,4,0,0,0,4,0,2,1,1,0,0,0,0,0,0
1,9,organization,Unknown,0,5,0.858042472,6,5,4,1,0,0,1,2,2,0,0,0,0,0,0,0
1,a0deebdf-db0c-4aa8-91b6-0536e017c20f,location,Unknown,2,0,0.874516125,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0
1,Daniel Snyder,person,Country_271835,10,3,0.8691425092307694,12,13,0,2,8,3,1,1,3,8,0,0,0,0,0,0
1,Maria Russell,person,Country_271835,3,0,0.8966461899999999,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
1,Helen Chase,person,Country_271835,2,0,0.8938939,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,choicesmagazine,Uncategorized,Unknown,2,0,0.81237202,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0
1,Tristan Johnson,person,Wysterion,7,0,0.8819862928571427,7,7,0,2,2,3,1,1,3,2,0,0,0,0,0,0
1,Jeremy Norris,person,Country_271835,20,5,0.8627163539999999,20,25,1,8,9,7,2,4,7,8,2,0,0,0,2,0
1,Kimberly Palmer,person,Country_271835,3,1,0.8575399625,4,4,0,2,2,0,1,3,0,0,0,0,0,0,0,0
1,Jeremy Cordova,person,Country_271835,0,2,0.80569113,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0
1,Explorer,vessel,Unknown,1,3,0.82484125,4,4,1,0,1,2,0,0,3,1,0,0,0,0,0,0
1,602ea158-0519-47fc-badc-787721580418,location,Unknown,0,2,0.845129625,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0
1,Victoria Parks,person,Country_271835,2,1,0.8817015399999999,4,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0
1,St,Uncategorized,Unknown,1,9,0.8587134740000002,9,10,3,5,0,2,0,1,5,2,2,0,0,0,0,0
1,Samuel Cross,person,Country_230197,3,1,0.83374119,5,4,0,0,0,4,1,0,1,0,2,0,0,0,0,0
1,18139144-efbe-4540-8e65-fde29def1993,location,Unknown,1,2,0.85982138,4,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0
1,826749274,organization,Unknown,2,0,0.8438204499999999,3,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0
1,49494,organization,Unknown,3,2,0.844858758,5,5,3,0,0,2,0,0,3,0,2,0,0,0,0,0
1,Kyle Stanton,person,Country_271835,0,2,0.86673888,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1,165e0fe7-6725-4f4c-abc1-3ef485a939b0,location,Unknown,5,0,0.8800087440000001,5,5,0,0,5,0,3,1,1,0,0,0,0,0,0,0
1,657,organization,Unknown,1,0,0.811815,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,John Avila,person,Country_271835,3,0,0.8409295499999999,4,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0
1,Simien Mountains  Company Delivery,company,Country_271835,1,3,0.85347335,5,4,1,2,0,1,3,0,0,0,1,0,0,0,0,0
1,Philip Murphy,person,Country_271835,2,0,0.905773375,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,electric,vessel,Unknown,3,4,0.8786615557142856,7,7,2,0,1,4,2,2,0,0,1,0,2,0,0,0
1,309535101,organization,Unknown,3,0,0.8890893733333334,4,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0
1,Tiffany Leonard,person,Country_271835,3,0,0.8801002866666666,4,3,0,0,1,2,1,1,0,1,0,0,0,0,0,0
1,f64e747e-13de-4628-b939-92a8ff4eb03f,location,Unknown,3,0,0.8267886799999999,4,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0
1,Martin Bryant,person,Country_271835,15,0,0.8778308120000001,14,15,5,2,3,5,4,3,1,3,2,2,0,0,0,0
1,6083f325-5f17-4d41-9c22-f188f55ea9f3,location,Unknown,3,0,0.9091212333333332,4,3,0,1,0,2,1,1,1,0,0,0,0,0,0,0
1,d4b66d04-ad3c-425a-a123-00e589b86a52,location,Unknown,2,0,0.84668818,3,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0
1,Hannah Ray,person,Country_271835,2,0,0.8781267349999999,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
1,Nicholas King,person,Country_271835,2,0,0.815580325,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1,Brittany Rivers,person,Country_271835,2,0,0.92287281,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0
1,Kenneth Fox,person,Country_271835,3,0,0.8245301333333334,4,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0
1,5246016,organization,Unknown,2,0,0.80367493,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0
1,3051e013-9e40-44cc-98e5-740e3238daaa,location,Unknown,3,5,0.8737469462499999,9,8,4,1,1,2,1,2,1,0,1,1,0,0,2,0
1,b5856109-c5a0-43a6-8c70-ebfe73cc24f1,location,Unknown,3,0,0.8828758,4,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0
1,7cc6bfba-4893-444b-a641-a7d0b48fa427,location,Unknown,3,0,0.8593736466666666,4,3,0,0,1,2,1,0,1,0,0,0,0,0,1,0
1,d5b94ebc-e03a-438e-872b-a15db349a748,location,Unknown,2,3,0.920309328,6,5,1,0,0,4,1,1,0,1,2,0,0,0,0,0
1,Randy Collins,person,Country_271835,0,2,0.926848985,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,Clayton Rodgers,person,Country_271835,2,0,0.88189345,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,41398ea8-d14a-4666-80e8-6a212684d871,location,Unknown,1,3,0.8497827125,4,4,4,0,0,0,2,0,2,0,0,0,0,0,0,0
1,4783,organization,Unknown,0,4,0.8823987975,5,4,0,2,0,2,2,0,1,0,1,0,0,0,0,0
1,e2816018-e01c-4eac-8dc5-e84aebc22cff,location,Unknown,0,2,0.829853125,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0
1,Vanessa Avila,person,Country_271835,8,1,0.87305336,10,9,3,0,2,4,1,2,3,1,2,0,0,0,0,0
1,Stephen Marks,person,Country_271835,3,0,0.8841072033333334,3,3,2,0,1,0,2,0,1,0,0,0,0,0,0,0
1,Ashley Wiggins,person,Country_271835,1,0,0.87335443,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,Michelle Jackson,person,Country_271835,2,0,0.848444,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,IPOS0000DOP,Uncategorized,Unknown,6,0,0.8709960233333334,7,6,6,0,0,0,1,2,3,0,0,0,0,0,0,0
1,George Ramirez,person,Country_271835,3,1,0.894671065,5,4,4,0,0,0,2,0,0,0,1,0,1,0,0,0
1,Stephanie Robinson,person,Country_271835,3,0,0.8517348299999999,4,3,0,0,3,0,1,0,0,0,2,0,0,0,0,0
1,801809,organization,Unknown,2,0,0.8161347,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,58745,organization,Unknown,1,0,0.83771926,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Andrew Gamble,person,Country_271835,4,0,0.8347363999999999,5,4,0,0,4,0,3,0,1,0,0,0,0,0,0,0
1,b47086b0-e225-436a-83b1-2cf5cda4dbd5,location,Unknown,4,0,0.8356068875,5,4,0,0,0,4,1,1,2,0,0,0,0,0,0,0
1,Jonathan Garner,person,Country_271835,3,0,0.9031175833333333,4,3,0,2,1,0,1,0,1,1,0,0,0,0,0,0
1,Jonathan Spence,person,Country_271835,1,0,0.88016313,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,Ann Flowers,person,Country_271835,1,0,0.80880195,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,5235138,organization,Unknown,2,0,0.811537475,3,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0
1,20370602035941,Uncategorized,Unknown,5,0,0.8448216460000001,6,5,0,5,0,0,1,3,1,0,0,0,0,0,0,0
1,Diana Kelley,person,Country_271835,3,0,0.8865160800000002,4,3,1,1,0,1,2,0,0,0,1,0,0,0,0,0
1,DECEUNINCK,Uncategorized,Unknown,2,0,0.888530735,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1,Madeline Collins,person,Country_271835,2,0,0.8561118999999999,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1,âTrials,Uncategorized,Unknown,2,0,0.879518325,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
1,933754160,organization,Unknown,2,0,0.81305125,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0
1,Laurie Mclaughlin,person,Country_271835,2,0,0.823219665,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,BPâs,Uncategorized,Unknown,1,0,0.82412016,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,waterâ,Uncategorized,Unknown,2,0,0.8727704249999999,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1,032522db-8105-4c26-8142-ae9d5806f7c5,location,Unknown,4,0,0.9106017675,4,4,0,0,2,2,2,0,0,0,2,0,0,0,0,0
1,Dana Knapp,person,Islavaria,6,0,0.8963568866666667,7,6,0,0,0,6,2,1,1,0,1,0,1,0,0,0
1,Lisa Castaneda,person,Country_271835,2,0,0.86502462,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,Shellfish Chile SA,Uncategorized,Unknown,4,2,0.8556400633333333,7,6,1,2,0,3,1,2,1,0,1,0,1,0,0,0
1,6204,organization,Unknown,4,1,0.8974009539999999,6,5,0,0,0,5,1,1,2,1,0,0,0,0,0,0
1,Perch,vessel,Unknown,1,0,0.8512174,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,a0ea93dc-6767-4682-b424-21b5a24ea24b,location,Unknown,2,0,0.9284622,3,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0
1,87648111,organization,Unknown,3,1,0.861790175,5,4,1,2,0,1,0,3,1,0,0,0,0,0,0,0
1,Margaret Ward,person,Country_271835,1,2,0.8927046333333334,4,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0
1,613465161,organization,Unknown,0,2,0.8831151500000001,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,dffd75ca-7510-403d-a6a0-f904b0c7b41d,location,Unknown,0,2,0.9514578,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0
1,61208e37-a326-4cf5-a571-f8bdd6f2dbf7,location,Unknown,2,0,0.883033425,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0
1,675d95eb-69b7-4f8a-bd4e-af2cf4def162,location,Unknown,1,2,0.8563120933333334,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0,0
1,ffb63251-ebdc-4346-b3a4-ef1515310806,location,Unknown,0,3,0.9023467666666668,4,3,0,0,2,1,0,1,1,0,0,1,0,0,0,0
1,b400d237-4d56-4de8-917a-8e7654ccf315,location,Unknown,0,1,0.8596914,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,cd7cb49f-0021-4fe9-a3a9-cc8b3fce0c57,location,Unknown,0,2,0.89785001,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1,Bryan King,person,Country_271835,1,1,0.812165795,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0
1,Kevin Daniel,person,Country_271835,0,2,0.8511667700000001,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
1,Lucas Williamson,person,Country_271835,0,2,0.8712143999999999,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
1,386,organization,Unknown,2,1,0.8874600866666666,4,3,0,0,0,3,0,0,1,1,1,0,0,0,0,0
1,d09a6a69-eed5-4057-9f96-dcf4c9cf4d88,location,Unknown,3,0,0.8838214533333333,4,3,0,0,0,3,0,1,1,1,0,0,0,0,0,0
1,Lisa Lewis,person,Ivarisia,0,2,0.9006894999999999,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
1,Manuel Hess,person,Country_271835,1,1,0.86833367,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0
1,Tom Bauer,person,Rio Isla,0,4,0.882616095,5,4,0,1,3,0,0,1,0,3,0,0,0,0,0,0
1,24996,organization,Unknown,0,2,0.87709755,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1,Christopher Moore,person,Country_271835,1,1,0.817986375,3,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0
1,Storm,event,Unknown,0,1,0.91288066,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,Eric Roman,person,Country_271835,0,2,0.8969339199999999,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,88d63621-4f58-4c7e-a02d-589cefb3a6be,location,Unknown,0,2,0.90496257,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0
1,Diane Young,person,Country_271835,1,1,0.89219847,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1,Martin Jones,person,Country_271835,0,2,0.8705604,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1,Chad Ruiz,person,Country_271835,0,2,0.822277755,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0
1,687878,organization,Unknown,0,2,0.82847237,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1,368951,organization,Unknown,0,2,0.810360125,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1,c0ce6d15-622b-42a3-b892-f5efe5b4d00c,location,Unknown,0,2,0.87262002,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0
1,1263250,organization,Unknown,2,0,0.911360465,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1,a086a63d-19c7-4241-845a-f82c628d09a2,location,Unknown,0,2,0.8393306199999999,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1,7577,political_organization,Unknown,3,1,0.85563943,5,4,1,0,1,2,0,2,1,0,1,0,0,0,0,0
1,David Romero,person,Country_271835,0,2,0.91610315,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
1,80774,organization,Unknown,2,0,0.90965816,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6d0e9c69-47a0-497e-b26e-28755c949385,location,Unknown,0,2,0.84589115,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0
1,88b35c10-45ae-4ded-ae4a-6cad038cfd91,location,Unknown,0,3,0.8568673466666668,4,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0
1,553828215,organization,Unknown,1,2,0.8583058933333333,4,3,0,2,1,0,1,1,0,0,1,0,0,0,0,0
1,663,organization,Unknown,2,0,0.86232647,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,ed114149-9468-41b4-adda-343883e79e04,location,Unknown,0,2,0.8483670000000001,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,7682,organization,Unknown,1,2,0.8173233,4,3,0,3,0,0,0,1,0,0,2,0,0,0,0,0
1,d6dbac2d-ba76-4503-be09-e0444b936bd0,location,Unknown,2,0,0.85760815,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,73470062,political_organization,Unknown,1,1,0.82729085,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0
1,765078,organization,Unknown,0,2,0.870935475,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0
1,172279392,organization,Unknown,1,1,0.82585693,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0
1,914,organization,Unknown,0,2,0.911339135,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0
1,8978,organization,Unknown,1,1,0.905244835,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0
1,Randall Newman,person,Country_271835,0,2,0.8343934850000001,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3657479,organization,Unknown,0,2,0.80747415,3,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0
1,The Defendantsâ,Uncategorized,Unknown,0,2,0.843491345,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0
1,86ac9e66-f9e8-4f2b-ad17-39a52c23288c,location,Unknown,2,0,0.8517779400000001,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
1,72630,organization,Unknown,0,4,0.8559958425,5,4,0,3,0,1,1,1,0,2,0,0,0,0,0,0
1,352,organization,Unknown,0,2,0.85403535,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1,In month,movement,Unknown,0,1,0.9122542,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,Vincent Cummings,person,Country_271835,0,1,0.8481842,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,400,organization,Unknown,0,1,0.9046579,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2430986,organization,Unknown,0,2,0.864679325,3,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,176729,organization,Unknown,0,2,0.87125625,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1,958644,organization,Unknown,1,1,0.86356623,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1,359755772,organization,Unknown,1,2,0.81646543,4,3,0,1,0,2,1,0,0,0,1,1,0,0,0,0
1,7ed038cd-64da-492f-a338-5c4636b91a2b,location,Unknown,1,2,0.91372367,4,3,2,0,0,1,0,1,1,1,0,0,0,0,0,0
1,332bb88e-0a63-41e3-8a27-87795fd552e9,location,Unknown,0,2,0.86070282,3,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0
1,601882545,organization,Unknown,0,2,0.87010075,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1,Blue Water Ventures Kga,Uncategorized,Unknown,1,1,0.813779145,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0
1,Danish Lobster Limited Liability Company Brothers,company,Country_271835,2,0,0.8591035899999999,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1,Patricia Flores,person,Oceanus,2,0,0.902030705,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1,14636,organization,Unknown,1,0,0.8686541,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,Bloomberg Law,Uncategorized,Unknown,1,0,0.85740256,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,âexemplaryâ,Uncategorized,Unknown,1,0,0.84756887,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,8513,organization,Unknown,1,0,0.9028346,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,Brandon Berger,person,Country_271835,1,0,0.951431,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,SaltwaterSavor Shipyard LC Merchants,Uncategorized,Unknown,1,0,0.93499553,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,f383ad5f-7949-495e-8427-556b64decaca,location,Unknown,2,0,0.8541091,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0
1,Michelle Aguilar,person,Country_271835,1,0,0.9377806,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,Single Seafood,Uncategorized,Unknown,1,1,0.81353265,3,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0
1,Stock SA,Uncategorized,Unknown,0,2,0.86148733,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1,Mount Kenya Estuary Sp Holdings,Uncategorized,Unknown,0,6,0.8397309733333334,7,6,1,0,1,4,0,4,1,0,1,0,0,0,0,0
1,Rickard shrimp,Uncategorized,Unknown,0,2,0.85817623,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0
1,STL,Uncategorized,Unknown,0,1,0.91627383,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,Michael Limited Liability Company,Uncategorized,Unknown,0,2,0.8314174700000001,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0
1,Basketball,Uncategorized,Unknown,1,2,0.8246621099999999,4,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0
