id,type,country,neighbor_count,In_Degree,Out_Degree,Tot_Degree,Count,Average_Weight,size,Community,Community_avg_weight,no_location,Connected_political_organization,Score,Suspicion rate
426469,organization,Unknown,5,2,3,5,203,0.88816968,0,3,0.865361844,1,1,0.993,16.55%
6064a564-2a82-44b7-8614-3a33f25e41ba,location,Unknown,1,1,0,1,383,0.8137396,-1,3,0.865361844,0,0,2.27,37.83%
3cda9d0b-77af-4e85-bef8-e935ca55ea06,location,Unknown,3,0,3,3,578,0.904089083,-1,3,0.865361844,0,0,1.96,32.67%
494197,organization,Unknown,2,2,0,2,1014,0.92489392,0,3,0.865361844,1,0,2.06,34.33%
200640636,organization,Unknown,8,4,4,8,65,0.890734912,0,0,0.859966164,0,0,0.37,6.17%
23,organization,Unknown,39,20,60,80,2,0.867056423,6,0,0.859966164,0,1,0.136,2.27%
144431,organization,Unknown,2,1,1,2,1014,0.862526985,0,3,0.865361844,0,0,0.37,6.17%
Debbie Daniel,person,Country_271835,1,0,1,1,383,0.89456236,-1,0,0.859966164,0,0,2.91,48.50%
png xi  Line,company,Country_628643,249,186,214,400,1,0.855444029,55,1,0.859454355,0,1,-0.757,-12.62%
26261586,organization,Unknown,1,0,1,1,383,0.860105,0,33,0.853022325,1,0,3.65,60.83%
15910405,organization,Unknown,9,6,3,9,59,0.849905584,1,33,0.853022325,0,1,-0.757,-12.62%
7361,organization,Unknown,2,1,1,2,1014,0.84395468,0,2,0.858512917,1,0,1.11,18.50%
85052185,organization,Unknown,2,0,2,2,1014,0.9301377,0,3,0.865361844,1,0,2.7,45.00%
48605,organization,Unknown,5,0,5,5,203,0.89472717,2,3,0.865361844,1,0,2.33,38.83%
c73572b6-7b24-49e7-8f52-11cf8ec3c7d2,location,Unknown,1,1,0,1,383,0.9289241,-1,3,0.865361844,0,0,2.27,37.83%
8412071,organization,Unknown,5,1,5,6,139,0.910043832,0,3,0.865361844,1,0,1.75,29.17%
439861274,organization,Unknown,5,4,3,7,110,0.940047641,1,3,0.865361844,1,0,0.74,12.33%
Brian Williams,person,Country_271835,3,3,0,3,578,0.957509493,-1,3,0.865361844,0,0,1.3199999999999998,22.00%
908724,organization,Unknown,5,5,0,5,203,0.861224668,1,3,0.865361844,0,0,0.95,15.83%
Jennifer Price,person,Country_271835,4,0,4,4,379,0.90644464,-1,3,0.865361844,0,0,1.96,32.67%
653505420,political_organization,Unknown,1,0,1,1,383,0.82495403,-1,3,0.865361844,0,0,2.91,48.50%
Kimberly Palmer,person,Country_271835,3,3,1,4,379,0.857539963,-1,3,0.865361844,0,0,0.37,6.17%
5848,organization,Unknown,5,5,1,6,139,0.888051958,0,3,0.865361844,1,0,1.11,18.50%
15785056,organization,Unknown,2,2,0,2,1014,0.831642825,0,3,0.865361844,1,0,2.06,34.33%
733,organization,Unknown,7,5,2,7,110,0.848849557,1,3,0.865361844,0,1,-0.757,-12.62%
277983365,organization,Unknown,17,12,6,18,20,0.898536402,2,21,0.884784429,1,1,-0.017,-0.28%
Playa del Cielo Kga,company,Rio Isla,138,79,98,177,1,0.870534706,29,12,0.878477793,0,1,-0.757,-12.62%
26431,organization,Unknown,6,5,1,6,139,0.830514982,0,5,0.870361632,1,0,1.11,18.50%
6d249c4d-1f62-4ab2-b107-8fd978f115c7,location,Unknown,2,0,2,2,1014,0.83586535,-1,3,0.865361844,0,0,1.96,32.67%
3785,organization,Unknown,2,2,0,2,1014,0.88821082,0,3,0.865361844,1,0,2.06,34.33%
164575,organization,Unknown,3,1,2,3,578,0.905105933,1,3,0.865361844,1,0,1.38,23.00%
Spencer King,person,Country_271835,5,3,2,5,203,0.876737392,-1,3,0.865361844,0,0,0.37,6.17%
Dawn Oconnell,person,Country_271835,2,1,1,2,1014,0.82230365,-1,17,0.871449309,0,0,0.37,6.17%
âŠ,event,Unknown,46,39,10,49,3,0.869959837,-1,17,0.871449309,0,0,0.37,6.17%
1396,organization,Unknown,1,0,1,1,383,0.836469,0,34,0.836469,1,0,4.6,76.67%
235866056,organization,Unknown,19,9,21,30,8,0.857964334,1,13,0.857723572,0,0,0.64,10.67%
d5b94ebc-e03a-438e-872b-a15db349a748,location,Unknown,5,2,3,5,203,0.920309328,-1,1,0.859454355,0,0,1.01,16.83%
486,organization,Unknown,16,8,9,17,18,0.84885619,1,13,0.857723572,0,1,-0.757,-12.62%
arts,event,Unknown,2,0,2,2,1014,0.906202135,-1,3,0.865361844,0,0,1.96,32.67%
98,Uncategorized,Unknown,7,14,2,16,28,0.837386654,-1,0,0.859966164,0,1,-0.7740000000000001,-12.90%
Timothy Cuevas,person,Country_271835,3,1,2,3,578,0.90329629,-1,4,0.868860929,0,0,1.01,16.83%
Joshua Glover,person,Country_271835,3,2,1,3,578,0.89701792,-1,4,0.868860929,0,0,0.37,6.17%
Tara Villegas,person,Country_271835,3,3,0,3,578,0.9062529,-1,4,0.868860929,0,0,1.3199999999999998,22.00%
Ashley Wiggins,person,Country_271835,1,1,0,1,383,0.87335443,-1,1,0.859454355,0,0,2.27,37.83%
49048884,political_organization,Unknown,2,2,0,2,1014,0.859852775,-1,8,0.854248151,0,0,1.3199999999999998,22.00%
9612243,organization,Unknown,2,2,0,2,1014,0.889208175,0,8,0.854248151,1,0,2.06,34.33%
Andrea Hansen,person,Country_271835,2,2,0,2,1014,0.87182705,-1,3,0.865361844,0,0,1.3199999999999998,22.00%
189,Uncategorized,Unknown,1,0,1,1,383,0.84939355,-1,16,0.863440281,1,0,3.65,60.83%
7,Uncategorized,Unknown,2,2,0,2,1014,0.873732525,-1,-1,0.0,1,0,3.263,54.38%
737205,organization,Unknown,2,0,2,2,1014,0.83378218,0,2,0.858512917,1,0,2.7,45.00%
April,event,Unknown,33,7,28,35,29,0.858452235,-1,12,0.878477793,0,0,1.01,16.83%
5705060,organization,Unknown,1,0,1,1,383,0.8766352,0,3,0.865361844,1,0,3.65,60.83%
959,organization,Unknown,2,2,0,2,1014,0.88565463,0,3,0.865361844,1,0,2.06,34.33%
Belgian Scallop Ltd. Liability Co,company,Country_271835,3,0,3,3,578,0.8866028,0,3,0.865361844,0,0,1.96,32.67%
ânecessaryâ,Uncategorized,Unknown,2,1,2,3,578,0.903605287,-1,3,0.865361844,1,0,1.75,29.17%
883320938,organization,Unknown,2,2,0,2,1014,0.8770833,0,3,0.865361844,1,0,2.06,34.33%
Ryan Williams,person,Country_271835,3,0,3,3,578,0.84898228,-1,35,0.856494032,0,0,1.96,32.67%
Colleen Everett,person,Country_271835,3,1,2,3,578,0.871748617,-1,35,0.856494032,0,0,1.01,16.83%
Brenda Gonzalez,person,Country_271835,3,2,1,3,578,0.84019865,-1,35,0.856494032,0,0,0.37,6.17%
2198,organization,Unknown,17,6,12,18,20,0.887636041,1,19,0.833679999,1,0,2.33,38.83%
Clayton Rodgers,person,Country_271835,2,2,0,2,1014,0.88189345,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Randy Collins,person,Country_271835,2,0,2,2,1014,0.926848985,-1,1,0.859454355,0,0,1.96,32.67%
41398ea8-d14a-4666-80e8-6a212684d871,location,Unknown,3,1,3,4,379,0.849782713,-1,1,0.859454355,0,0,1.01,16.83%
Brandon Berger,person,Country_271835,1,1,0,1,383,0.951431,-1,1,0.859454355,0,0,2.27,37.83%
40690,organization,Unknown,2,0,2,2,1014,0.86211962,0,28,0.853917804,0,0,1.96,32.67%
e836e8c3-a45e-4225-870d-d3e8dbc62c26,location,Unknown,2,2,0,2,1014,0.87618702,-1,28,0.853917804,0,0,1.3199999999999998,22.00%
Jennifer Alvarez,person,Oceanus,2,0,2,2,1014,0.8201407,-1,17,0.871449309,0,0,1.96,32.67%
Bryce Baker,person,Oceanus,14,6,8,14,42,0.876924549,-1,13,0.857723572,0,0,0.37,6.17%
743225,organization,Unknown,14,5,9,14,42,0.859248165,2,20,0.860504275,0,0,0.64,10.67%
Norwegian Shrimp Ltd. Liability Co,company,Country_271835,2,0,2,2,1014,0.88018745,0,16,0.863440281,1,0,2.7,45.00%
Rajasthan Limited Liability Company,company,Nalakond,5,5,0,5,203,0.888852372,0,22,0.877084116,0,0,1.3199999999999998,22.00%
4783,organization,Unknown,4,0,4,4,379,0.882398798,0,1,0.859454355,0,0,1.96,32.67%
Timothy Estrada,person,Country_271835,2,0,2,2,1014,0.8559317,-1,36,0.8857107,0,0,1.96,32.67%
ten,event,Unknown,1,0,1,1,383,0.8625125,-1,12,0.878477793,0,0,2.91,48.50%
e2816018-e01c-4eac-8dc5-e84aebc22cff,location,Unknown,2,0,2,2,1014,0.829853125,-1,1,0.859454355,0,0,1.96,32.67%
Vanessa Avila,person,Country_271835,9,8,1,9,59,0.87305336,-1,1,0.859454355,0,0,0.37,6.17%
529,organization,Unknown,2,2,0,2,1014,0.8369132,1,1,0.859454355,0,0,0.95,15.83%
47924922,organization,Unknown,6,5,1,6,139,0.87006834,3,8,0.854248151,1,0,0.74,12.33%
49,organization,Unknown,32,13,21,34,6,0.848666872,2,9,0.878627009,0,1,-0.1169999999999999,-1.95%
12845006,political_organization,Unknown,1,0,1,1,383,0.8686534,-1,8,0.854248151,0,0,2.91,48.50%
9488645,organization,Unknown,25,13,13,26,10,0.871878505,7,8,0.854248151,0,1,-0.757,-12.62%
Lauren Moore,person,Merigrad,3,0,3,3,578,0.877034467,-1,2,0.858512917,0,0,1.96,32.67%
âlocalâ,Uncategorized,Unknown,4,3,1,4,379,0.874598603,1,2,0.858512917,1,0,0.74,12.33%
Leominster Provincetownâ,Uncategorized,Unknown,3,0,3,3,578,0.839100347,-1,2,0.858512917,1,0,2.7,45.00%
371bf15a-3000-499a-88e4-cc096b028ec7,location,Unknown,1,0,1,1,383,0.8243859,-1,0,0.859966164,0,0,2.91,48.50%
913428,political_organization,Unknown,3,1,2,3,578,0.856132987,-1,0,0.859966164,0,0,1.01,16.83%
d7f220de-bba2-4965-9c15-3dd38ef5c3c7,location,Unknown,3,3,3,6,139,0.893540402,-1,9,0.878627009,0,0,0.37,6.17%
fisheriesâ,Uncategorized,Unknown,3,2,3,5,203,0.904781606,-1,9,0.878627009,0,0,1.01,16.83%
Mark Weiss,person,Country_271835,11,9,2,11,37,0.850520669,-1,28,0.853917804,0,0,0.37,6.17%
53073557,organization,Unknown,4,0,4,4,379,0.881505143,1,20,0.860504275,1,0,2.33,38.83%
Jason Davis,person,Country_271835,2,1,1,2,1014,0.83207943,-1,8,0.854248151,0,0,0.37,6.17%
34,organization,Unknown,25,19,9,28,13,0.873923418,4,0,0.859966164,0,0,0.0,0.00%
Erin Bowen,person,Country_271835,2,2,0,2,1014,0.896157565,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
Albert Thomas,person,Country_19028,3,0,3,3,578,0.857684157,-1,28,0.853917804,0,0,1.96,32.67%
31408,organization,Unknown,2,1,1,2,1014,0.853237385,1,28,0.853917804,1,0,0.74,12.33%
28064,organization,Unknown,1,1,0,1,383,0.8484405,0,9,0.878627009,1,0,3.01,50.17%
Kyle Stanton,person,Country_271835,2,0,2,2,1014,0.86673888,-1,1,0.859454355,0,0,1.96,32.67%
ae16dd9b-0271-4699-91bc-0ce6b69357c6,location,Unknown,10,5,5,10,35,0.845868908,-1,20,0.860504275,0,0,0.37,6.17%
Mrs. Crystal Reyes,person,Country_271835,1,1,0,1,383,0.8231836,-1,5,0.870361632,0,0,2.27,37.83%
e31b2b9c-3197-4c2c-ac40-3c6711a4682b,location,Unknown,3,1,2,3,578,0.904350117,-1,12,0.878477793,0,0,1.01,16.83%
5a52675e-1243-4244-ad55-85a06c4408de,location,Unknown,11,0,11,11,37,0.842494299,-1,13,0.857723572,0,0,1.96,32.67%
Stephanie Hinton,person,Oceanus,2,0,2,2,1014,0.81773665,-1,2,0.858512917,0,0,1.96,32.67%
8153f5cb-e1f7-49bb-91bb-24b3a296a40a,location,Unknown,4,4,0,4,379,0.84990403,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
70873,organization,Unknown,2,0,2,2,1014,0.89140655,0,9,0.878627009,1,0,2.7,45.00%
Estrella de Mar Ltd. Liability Co,company,Country_338740,6,4,2,6,139,0.890023455,0,9,0.878627009,0,0,0.37,6.17%
Ship2Report,vessel,Unknown,6,6,0,6,139,0.929332285,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
90562,organization,Unknown,8,1,7,8,65,0.855780908,0,9,0.878627009,1,1,0.993,16.55%
b28d568f-09b4-41bd-b04d-4cf255f1adc6,location,Unknown,11,6,5,11,37,0.884261677,-1,9,0.878627009,0,0,0.37,6.17%
410,organization,Unknown,2,2,0,2,1014,0.848808885,0,1,0.859454355,1,0,2.06,34.33%
47562016,organization,Unknown,11,0,11,11,37,0.89145379,0,0,0.859966164,1,0,2.7,45.00%
87940,organization,Unknown,6,6,0,6,139,0.912517533,0,19,0.833679999,1,0,3.01,50.17%
5639000,organization,Unknown,8,2,6,8,65,0.851768323,3,4,0.868860929,1,0,1.38,23.00%
5372,organization,Unknown,5,4,1,5,203,0.843415994,0,2,0.858512917,0,0,0.37,6.17%
951093,organization,Unknown,5,3,2,5,203,0.849866784,1,8,0.854248151,0,0,0.0,0.00%
86590543,organization,Unknown,6,2,5,7,110,0.85388154,1,0,0.859966164,0,1,-0.1169999999999999,-1.95%
Jonathan Smith,person,Country_271835,5,4,1,5,203,0.910687444,-1,0,0.859966164,0,0,0.37,6.17%
217fe70e-cc2d-4899-9127-e0a7da182699,location,Unknown,2,2,0,2,1014,0.88838855,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
Playa de la Luna Ltd. Corporation,company,Country_271835,7,7,0,7,110,0.835671063,1,22,0.877084116,1,1,0.933,15.55%
304,organization,Unknown,4,1,3,4,379,0.839592355,0,22,0.877084116,1,0,1.75,29.17%
672,organization,Unknown,16,5,11,16,28,0.798156954,0,17,0.871449309,1,1,0.993,16.55%
02cd44a1-7945-40d9-b38f-56f70976582c,location,Unknown,2,1,1,2,1014,0.847074925,-1,2,0.858512917,0,0,0.37,6.17%
7950,organization,Unknown,5,3,2,5,203,0.828250488,0,2,0.858512917,0,0,0.37,6.17%
44,organization,Unknown,3,3,0,3,578,0.829871,1,2,0.858512917,1,0,1.69,28.17%
41,organization,Unknown,6,2,4,6,139,0.854039987,2,9,0.878627009,1,0,1.38,23.00%
2125,organization,Unknown,4,4,0,4,379,0.9341491,1,16,0.863440281,0,0,0.95,15.83%
1076f239-831c-4c53-9134-484c8f2d5c73,location,Unknown,4,0,4,4,379,0.881109973,-1,16,0.863440281,0,0,1.96,32.67%
Amy Wilson,person,Country_271835,3,3,0,3,578,0.839781453,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6,location,Unknown,10,0,10,10,35,0.894954925,-1,9,0.878627009,0,0,1.96,32.67%
59,organization,Unknown,19,14,5,19,16,0.755091969,1,14,0.896611834,0,0,0.0,0.00%
46510923,organization,Unknown,8,0,8,8,65,0.862082546,0,14,0.896611834,1,1,1.943,32.38%
pilot,vessel,Unknown,3,2,1,3,578,0.81733019,-1,14,0.896611834,0,0,0.37,6.17%
9699687,organization,Unknown,3,3,0,3,578,0.84295743,0,14,0.896611834,1,0,2.06,34.33%
Mar del Oeste Pic,company,Vesperlandia,225,170,187,357,1,0.854718751,48,1,0.859454355,0,1,-0.757,-12.62%
31,organization,Unknown,4,2,2,4,379,0.888762615,0,12,0.878477793,1,0,1.11,18.50%
4526320,organization,Unknown,3,2,1,3,578,0.887116793,0,12,0.878477793,1,0,1.11,18.50%
98748,organization,Unknown,3,0,3,3,578,0.828951763,0,12,0.878477793,1,0,2.7,45.00%
50,organization,Unknown,2,1,1,2,1014,0.843860745,0,12,0.878477793,1,0,1.11,18.50%
5495,organization,Unknown,8,5,3,8,65,0.835125055,1,12,0.878477793,1,0,0.74,12.33%
454,political_organization,Unknown,6,2,5,7,110,0.849308231,-1,11,0.857844709,0,0,1.01,16.83%
83818120,organization,Unknown,5,1,4,5,203,0.898674874,1,21,0.884784429,0,0,0.64,10.67%
Mr. Gregory Brown,person,Country_271835,8,5,3,8,65,0.865347313,-1,7,0.862319347,0,0,0.37,6.17%
8327,organization,Unknown,13,6,9,15,32,0.817616847,0,6,0.871177745,1,0,1.75,29.17%
222848436,organization,Unknown,3,0,3,3,578,0.88480379,0,1,0.859454355,1,0,2.7,45.00%
Amphibious Warships,vessel,Unknown,2,2,0,2,1014,0.88119391,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Brian Weber,person,Country_271835,2,1,1,2,1014,0.90920594,-1,17,0.871449309,0,0,0.37,6.17%
weeks,movement,Unknown,20,7,14,21,9,0.910002465,-1,6,0.871177745,0,0,1.01,16.83%
40213337,organization,Unknown,24,9,16,25,6,0.744976975,2,6,0.871177745,0,0,0.64,10.67%
cutters,vessel,Unknown,6,6,0,6,139,0.919653072,-1,6,0.871177745,0,0,1.3199999999999998,22.00%
Coast,vessel,Unknown,19,0,19,19,16,0.889532165,-1,6,0.871177745,0,0,1.96,32.67%
7505050,organization,Unknown,27,6,24,30,8,0.870417161,4,6,0.871177745,0,1,-0.1169999999999999,-1.95%
Today,event,Unknown,7,3,4,7,110,0.859008926,-1,6,0.871177745,0,0,0.37,6.17%
June year,event,Unknown,1,0,1,1,383,0.8379857,-1,12,0.878477793,0,0,2.91,48.50%
8787,organization,Unknown,17,3,15,18,20,0.881768027,2,5,0.870361632,0,1,-0.1169999999999999,-1.95%
218,political_organization,Unknown,5,4,1,5,203,0.845251964,-1,3,0.865361844,0,0,0.37,6.17%
88149,political_organization,Unknown,5,2,3,5,203,0.873227958,-1,3,0.865361844,0,0,1.01,16.83%
175,organization,Unknown,11,8,4,12,39,0.864753213,0,13,0.857723572,1,0,1.11,18.50%
Michael Nicholson,person,Country_271835,3,0,3,3,578,0.831093577,-1,12,0.878477793,0,0,1.96,32.67%
Andrea Peters,person,Country_271835,2,1,1,2,1014,0.905458805,-1,1,0.859454355,0,0,0.37,6.17%
7691,organization,Unknown,35,15,27,42,3,0.851184446,1,7,0.862319347,0,0,0.64,10.67%
98332,organization,Unknown,12,5,8,13,36,0.841758904,1,7,0.862319347,0,1,-0.1169999999999999,-1.95%
78565892,organization,Unknown,3,3,0,3,578,0.81157663,1,2,0.858512917,1,0,1.69,28.17%
df365f60-c399-42f5-ad38-736145edef5e,location,Unknown,2,0,2,2,1014,0.878077335,-1,16,0.863440281,0,0,1.96,32.67%
4146760,organization,Unknown,1,1,0,1,383,0.80017346,0,1,0.859454355,1,0,3.01,50.17%
812740593,organization,Unknown,4,1,3,4,379,0.8583812,0,4,0.868860929,1,0,1.75,29.17%
Joshua Baker,person,Country_271835,3,3,0,3,578,0.919138367,-1,4,0.868860929,0,0,1.3199999999999998,22.00%
4764109,organization,Unknown,2,1,1,2,1014,0.88245522,0,2,0.858512917,1,0,1.11,18.50%
761,organization,Unknown,1,1,0,1,383,0.86861944,0,7,0.862319347,1,0,3.01,50.17%
a7d22b55-872d-4fc0-b1ea-935f63ce0d2a,location,Unknown,1,0,1,1,383,0.84611166,-1,7,0.862319347,0,0,2.91,48.50%
water,vessel,Unknown,13,10,5,15,32,0.878148447,-1,7,0.862319347,0,0,0.37,6.17%
âdevil vesselsâ,Uncategorized,Unknown,1,1,0,1,383,0.9090691,-1,4,0.868860929,1,0,3.01,50.17%
Erik Johnson,person,Country_245265,1,0,1,1,383,0.9000432,-1,38,0.9000432,0,0,2.91,48.50%
Alexandria Wilson,person,Country_271835,1,1,0,1,383,0.9000432,-1,38,0.9000432,0,0,2.27,37.83%
9786,organization,Unknown,19,2,17,19,16,0.875105249,0,0,0.859966164,0,0,1.01,16.83%
Stephanie Garner,person,Country_271835,3,3,0,3,578,0.947557557,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
œÆï,Uncategorized,Unknown,14,0,14,14,42,0.947720559,-1,39,0.945905713,1,0,2.7,45.00%
œe1Pï,Uncategorized,Unknown,14,1,13,14,42,0.938106159,-1,39,0.945905713,1,0,2.7,45.00%
œe1Pï¿œPï,Uncategorized,Unknown,13,2,11,13,36,0.932561058,-1,39,0.945905713,1,0,1.75,29.17%
œPï,Uncategorized,Unknown,13,2,11,13,36,0.945355368,-1,39,0.945905713,1,0,1.75,29.17%
œíï,Uncategorized,Unknown,14,4,10,14,42,0.944158629,-1,39,0.945905713,1,0,1.75,29.17%
œXuï,Uncategorized,Unknown,14,5,9,14,42,0.948673654,-1,39,0.945905713,1,0,1.75,29.17%
œÞ£ï,Uncategorized,Unknown,14,6,8,14,42,0.945020331,-1,39,0.945905713,1,0,1.11,18.50%
œ8p,Uncategorized,Unknown,14,7,7,14,42,0.947523349,-1,39,0.945905713,1,0,1.11,18.50%
œk,Uncategorized,Unknown,14,8,6,14,42,0.946028843,-1,39,0.945905713,1,0,1.11,18.50%
œPjï,Uncategorized,Unknown,14,9,5,14,42,0.942691207,-1,39,0.945905713,1,0,1.11,18.50%
œÞï,Uncategorized,Unknown,14,10,4,14,42,0.948805301,-1,39,0.945905713,1,0,1.11,18.50%
œB,Uncategorized,Unknown,14,11,3,14,42,0.940202438,-1,39,0.945905713,1,0,1.11,18.50%
œlÞuï,Uncategorized,Unknown,14,12,2,14,42,0.96247391,-1,39,0.945905713,1,0,1.11,18.50%
iJPkï,Uncategorized,Unknown,14,13,1,14,42,0.949486184,-1,39,0.945905713,1,0,1.11,18.50%
œ5ï,Uncategorized,Unknown,14,14,0,14,42,0.948786198,-1,39,0.945905713,1,0,2.06,34.33%
œï,Uncategorized,Unknown,35,4,35,39,3,0.966520154,-1,40,0.962129018,1,0,2.7,45.00%
œDdï,Uncategorized,Unknown,35,1,35,36,6,0.95349653,-1,40,0.962129018,1,0,3.65,60.83%
Æï,Uncategorized,Unknown,35,2,34,36,6,0.961929289,-1,40,0.962129018,1,0,3.65,60.83%
œgï,Uncategorized,Unknown,35,6,33,39,3,0.965783956,-1,40,0.962129018,1,0,2.7,45.00%
pï¿œï,Uncategorized,Unknown,35,4,33,37,4,0.960809223,-1,40,0.962129018,1,0,2.7,45.00%
œï¿œï,Uncategorized,Unknown,35,5,31,36,6,0.966836286,-1,40,0.962129018,1,0,2.7,45.00%
Kï,Uncategorized,Unknown,35,6,30,36,6,0.964463483,-1,40,0.962129018,1,0,2.7,45.00%
œiï,Uncategorized,Unknown,35,7,28,35,29,0.965576354,-1,40,0.962129018,1,0,2.7,45.00%
qï¿œî,Uncategorized,Unknown,35,8,27,35,29,0.959550603,-1,40,0.962129018,1,0,2.7,45.00%
œGuï,Uncategorized,Unknown,35,9,26,35,29,0.953945971,-1,40,0.962129018,1,0,2.7,45.00%
œPm6,Uncategorized,Unknown,35,10,25,35,29,0.963558267,-1,40,0.962129018,1,0,2.7,45.00%
œz,Uncategorized,Unknown,35,11,24,35,29,0.964595013,-1,40,0.962129018,1,0,2.7,45.00%
œNï,Uncategorized,Unknown,35,12,23,35,29,0.96170554,-1,40,0.962129018,1,0,2.7,45.00%
œÎï,Uncategorized,Unknown,35,13,22,35,29,0.962768737,-1,40,0.962129018,1,0,2.7,45.00%
œbjNnnï,Uncategorized,Unknown,35,14,21,35,29,0.952347645,-1,40,0.962129018,1,0,2.7,45.00%
œLï,Uncategorized,Unknown,35,15,20,35,29,0.957868097,-1,40,0.962129018,1,0,2.06,34.33%
œß,Uncategorized,Unknown,35,16,19,35,29,0.964024365,-1,40,0.962129018,1,0,2.06,34.33%
œ5ï,Uncategorized,Unknown,35,17,18,35,29,0.960329515,-1,40,0.962129018,1,0,2.06,34.33%
Éd,Uncategorized,Unknown,35,18,17,35,29,0.964181415,-1,40,0.962129018,1,0,2.06,34.33%
Lï,Uncategorized,Unknown,35,19,16,35,29,0.963757331,-1,40,0.962129018,1,0,2.06,34.33%
œjOÑ,Uncategorized,Unknown,35,20,15,35,29,0.962835635,-1,40,0.962129018,1,0,2.06,34.33%
œY,Uncategorized,Unknown,35,21,14,35,29,0.958635343,-1,40,0.962129018,1,0,2.06,34.33%
œnOï,Uncategorized,Unknown,35,22,13,35,29,0.968941684,-1,40,0.962129018,1,0,2.06,34.33%
Nï,Uncategorized,Unknown,35,23,12,35,29,0.964238766,-1,40,0.962129018,1,0,2.06,34.33%
œzï,Uncategorized,Unknown,35,24,11,35,29,0.963523961,-1,40,0.962129018,1,0,2.06,34.33%
œX,Uncategorized,Unknown,35,25,10,35,29,0.956181847,-1,40,0.962129018,1,0,2.06,34.33%
œÒŒipï,Uncategorized,Unknown,35,26,9,35,29,0.947314219,-1,40,0.962129018,1,0,2.06,34.33%
œMSssï,Uncategorized,Unknown,35,27,8,35,29,0.95958159,-1,40,0.962129018,1,0,2.06,34.33%
œx,Uncategorized,Unknown,35,28,7,35,29,0.949459223,-1,40,0.962129018,1,0,2.06,34.33%
œVï,Uncategorized,Unknown,35,29,6,35,29,0.967927689,-1,40,0.962129018,1,0,2.06,34.33%
œUkï,Uncategorized,Unknown,35,30,5,35,29,0.968391863,-1,40,0.962129018,1,0,2.06,34.33%
œmï¿œdï,Uncategorized,Unknown,35,31,4,35,29,0.970674368,-1,40,0.962129018,1,0,2.06,34.33%
œmç¢kï,Uncategorized,Unknown,35,32,3,35,29,0.967244488,-1,40,0.962129018,1,0,2.06,34.33%
œmç¢kï¿œF1ï,Uncategorized,Unknown,34,33,1,34,6,0.964285416,-1,40,0.962129018,1,0,3.01,50.17%
œF1ï,Uncategorized,Unknown,34,33,1,34,6,0.966608838,-1,40,0.962129018,1,0,3.01,50.17%
œF1ï¿œF,Uncategorized,Unknown,35,35,0,35,29,0.966148563,-1,40,0.962129018,1,0,3.01,50.17%
Miguel Fisher,person,Country_271835,4,1,3,4,379,0.876007788,-1,20,0.860504275,0,0,1.01,16.83%
Last,event,Unknown,9,5,4,9,59,0.855292171,-1,20,0.860504275,0,0,0.37,6.17%
Jeremy Norris,person,Country_271835,19,20,5,25,6,0.862716354,-1,6,0.871177745,0,0,0.37,6.17%
Dana Goodwin,person,Marebak,24,19,12,31,3,0.869427915,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
897,organization,Unknown,2,2,0,2,1014,0.83798555,0,16,0.863440281,0,0,1.3199999999999998,22.00%
5961c4ed-5c5b-40e4-b0ab-1e0217cb12c0,location,Unknown,1,0,1,1,383,0.8838662,-1,41,0.8838662,0,0,2.91,48.50%
d3243667-8978-454b-917e-530ab514fcb0,location,Unknown,1,1,0,1,383,0.8838662,-1,41,0.8838662,0,0,2.27,37.83%
2243528,organization,Unknown,6,1,5,6,139,0.880909598,1,8,0.854248151,0,1,-0.1169999999999999,-1.95%
693c9865-5633-40a1-bcb6-3f0dd68a41c4,location,Unknown,2,2,0,2,1014,0.887308975,-1,8,0.854248151,0,0,1.3199999999999998,22.00%
544344,organization,Unknown,9,5,4,9,59,0.716904863,1,19,0.833679999,1,0,1.69,28.17%
2056,organization,Unknown,1,0,1,1,383,0.83264774,0,19,0.833679999,1,0,4.6,76.67%
95219,organization,Unknown,3,3,0,3,578,0.83598393,0,19,0.833679999,1,0,3.01,50.17%
579919,organization,Unknown,2,0,2,2,1014,0.823559555,0,19,0.833679999,1,0,3.65,60.83%
Ocean Tuna,vessel,Unknown,2,0,2,2,1014,0.83907944,-1,2,0.858512917,0,0,1.96,32.67%
262157542,organization,Unknown,19,12,10,22,6,0.853401203,0,2,0.858512917,1,1,1.303,21.72%
46194,organization,Unknown,3,3,0,3,578,0.851169747,0,2,0.858512917,1,0,2.06,34.33%
