id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing
Aguilar Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Chavez and Gomez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Gentry and Rose",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Grant and Schneider",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Jones and Graham",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Joyce and Jimenez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Perez and Greene",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Rose and Hamilton",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Shelton and Jackson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Smith and Perez","Ice cream and frozen food (such as pastry, vegetables, fruit, fish and seafood, and ready meals)",339035.9385,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0
"Aguilar, Ward and Bishop",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguilar, Welch and Carter",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Brewer,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Collins,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Cortez,,12786.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Dixon,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Foster,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Hunter,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar-Wilcox,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguirre, Gilbert and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguirre, Martin and Reyes",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aguirre, Reed and Dixon",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Arnold,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Burns,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Garcia,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Kane,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Maldonado,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Morris,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguirre-Reid,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Albertine Rift  Company Enterprises,Footwear and other related products,0.0,Company,Kethanor,Co,1,0,0,0,0,0,0,0,0,0,0,0,0
Albertine Rift  GmbH & Co. KG,,0.0,Company,Oceanus,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1
Albertine Rift  LLC Line,,5315.3246,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Albertine Rift  Ltd. Corporation,,325666.6728,Company,Coralmarica,Co,0,0,0,0,0,0,0,0,0,0,0,0,1
Albertine Rift  NV Family,"Alaska Pollock, PC / AT Cod, Hake, Red fish / POP, Pink / Chum Salmon and Shellfish, and Sea Cucumber",9760.8727,Company,Marebak,N.V.,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander Ltd,,8272.0006,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Brewer and Hunter",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Cook and Johnson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Dickerson and Kline",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Freeman and Ross",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Harvey and Koch",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Hill and Ruiz",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Houston and Allen",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Kelley and Paul",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Kemp and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Kennedy and Wood",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Martinez and Fisher",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Schroeder and Gay",,4746.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Simpson and Murphy",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Stone and Lowe",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alexander, Sullivan and Grant","Plant, machinery and related parts for the steel and nonferrous industry, as well as the supply of eco-friendly equipment",67459.9279,Company,ZH,missing,0,0,0,0,1,0,1,0,0,0,0,0,0
"Alexander, Turner and Chavez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Banks,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Barnett,,10526.9848,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Burns,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Calhoun,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Chavez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-French,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Griffin,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Howell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Jackson,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Lee,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Mills,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Perry,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alexander-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ali Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ali, Barber and French",Wood decorative materials,15535.1594,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ali, Castro and Cruz","Of transformers, including distribution, power, furnace, rectifier, traction power, and locomotive transformers to power utilities, steel mills, cement plants, petro chemical complexes, fertilizer plants, and independent power plants; and static energy meters and metering solutions that support communication through various media for use in residential, commercial, industrial, and special purpose applications",35469.216,Company,ZH,missing,0,0,0,0,0,0,1,1,0,0,0,0,0
"Ali, Collins and Cook",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ali, Cook and Oconnor",,5396.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ali, Miller and Francis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ali, White and Adkins",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Ali-Hernandez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Ltd,Fresh tuna; Sea bass; Yellowfin tuna,242308.1819,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen PLC,Fish and seafood products,61582.3234,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,1,1,0
Allen PLC,Plastics materials and resins,25866.6728,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,1,0,0,0
Allen PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Anderson and Huerta",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Barber and Walters",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Clark and Rogers",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Crawford and Byrd",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Duarte and Brennan",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Gilbert and Kelly",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Green and Andrews",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Gregory and Walker",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Hansen and Smith",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Holt and West",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Keller and Sosa",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Klein and Brooks",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Lang and Richardson",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Leonard and Anderson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Mays and Collins",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Miller and Armstrong",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Miller and Webster",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Mitchell and Nelson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Munoz and Barrett",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Nguyen and Shaw",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Patel and Miller",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Patterson and Dudley",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Phillips and Wilkins",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Ramirez and Butler",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Simon and Valenzuela",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Thomas and Jackson","Vehicles; Engines, gearboxes, and other parts",39666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen, Thomas and Rodriguez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Todd and Marsh",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Vargas and Martinez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Wiley and Mitchell",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allen, Young and Moreno",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Brown,Plastic materials and resins,832981.4491,Company,ZH,missing,0,0,0,0,0,0,0,0,0,1,0,0,0
Allen-Bryant,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Chavez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Davis,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Deleon,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Eaton,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Fisher,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Forbes,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Francis,,4785.4199,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Guzman,Clothing apparel and accessories,24351.269,Company,ZH,missing,1,0,0,0,0,0,0,0,0,0,0,0,0
Allen-Guzman,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Hamilton,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Hernandez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Johnson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Landry,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Maynard,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Mcmillan,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Morgan,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Mullins,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Osborn,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Phelps,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Potter,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Robles,Machine tools accessories and precision surface inspection and tooling equipment,6209.9455,Company,ZH,missing,0,0,0,0,1,0,0,0,0,0,0,0,0
Allen-Rodriguez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Smith,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Steele,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Stein,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Sutton,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Tran,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Vincent,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Weaver,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allen-Woods,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allison Inc,,8506.6728,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allison, Berry and Callahan",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allison, Holt and Robinson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allison, Miller and Brown",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allison, Mooney and Reed",,4746.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Allison, Russell and Solomon",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allison-Jones,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allison-Rivera,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allison-Rodriguez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allison-Stark,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Allison-Williams,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarado, Campbell and Caldwell",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarado, Hawkins and Moore",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarado, Jensen and Brown","Acid resistant cements and coatings, as well as waterproofing, floor coating, tank linings and external coatings; Decorative floor finishes, car park deck coatings, self levelling floor finishes, heavy duty flooring, cement-based mortars, skim coats, floor hardeners and potable water tank coatings",9513.8703,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alvarado, Nelson and Shepherd",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Cohen,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Cortez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Cruz,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Lee,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Moore,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarado-Oliver,"Paint, coating, and adhesive products",0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvarado-Sanchez,"Anti-foam compounds and emulsions, silicone emulsions and greases, silicone fluids, and other miscellaneous products",32683.4016,Company,ZH,missing,0,0,0,0,0,0,0,1,0,0,0,0,0
Alvarado-Willis,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Dawson and Nielsen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Gutierrez and Garcia",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Harrell and Zimmerman",Food products,125262.609,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,0,0
"Alvarez, Jones and Taylor",,11766.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Martinez and Henry",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Olsen and Duncan",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Phillips and Park",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Stout and Taylor",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Vasquez and Medina",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Alvarez, Young and Hogan",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Cabrera,"Flat products (coils, strips, sheets), both carbon and pre-painted (PPGI) steel and carbon steel welded tubes",5215309.913,Company,ZH,missing,0,0,0,0,0,0,1,0,0,0,0,0,0
Alvarez-Conway,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Gonzales,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Owens,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Rogers,"Paint aerosols, touch up's, putties and paint products",0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvarez-Stephens,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Vargas,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Williams,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Alvarez-Wong,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Amerigo - AS Brothers,,0.0,Company,Oceanus,A/S,0,0,0,0,0,0,0,0,0,0,0,0,1
Amerigo Dockyard S.p.A. Distribution,,0.0,Company,Polarinda,S.p.A.,0,0,0,0,0,0,0,0,0,0,0,0,1
Amerigo Incorporated Marine ecology,,5669.9016,Company,Marebak,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Amerigo Limited Liability Company,,0.0,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Amerigo River S.p.A. Express,"Business support services (Organizational change management assistance, development of coaching skills, technology implementation, strategy development, and operational improvement services)",4737.3142,Company,Oceanus,S.p.A.,0,0,0,0,0,1,0,0,0,0,0,0,0
Amur  Estuary Pic Cargo,"Air compressor, hand tools, hardware, hydraulics, pressure washers, trailer parts and welding",118666.6728,Company,Coralmarica,PLC,0,0,0,0,1,0,0,0,0,0,0,0,0
Amur  GmbH & Co. KG,Gelatines and other foodstuff ingredients,43756.7777,Company,Nalakond,Ges.m.b.H,0,0,1,0,0,0,0,0,0,0,1,0,0
Amur  GmbH & Co. KG Distribution,,13536.6728,Company,Oceanus,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1
Amur  Holdings Coral Reef,Food and general merchandise,0.0,Company,Oceanus,missing,0,0,0,0,0,0,0,0,0,0,1,0,0
Amur  Ltd. Liability Co,,4666.6728,Company,Brindisola,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Ancla Azul SRL Coral,Plastic products,43366.6728,Company,Oceanus,SRL,0,0,0,0,0,0,0,0,0,1,0,0,0
Ancla Azul ОАО Holdings,"Piece goods, fabrics, knitting yarns, thread and other notions, and accessories; Services (Preparation of fibers, weaving of fabric, knitting of fabric, and fiber and fabric finishing, finishing and fabricating fabric products, and basic alterations, such as hemming, taking in or letting out of fabrics, lengthening or shortening services)",17408.5485,Company,Marebak,ОАО,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancla Azul ОАО Holdings,"Marketing frozen and refrigerated food products, as well as in logistics services",638666.6728,Company,Oceanus,ОАО,0,0,0,1,0,0,0,0,0,0,1,0,0
