id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing,company_size
"Adams, Weaver and Aguilar",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Adams, Williams and Peterson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Brown,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Camacho,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Deleon,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Foster,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Fuller,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Gomez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Griffin,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Henry,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Hicks,Clothing and footwear,18266.6728,Company,ZH,missing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adams-Jackson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Lopez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Mcdonald,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Navarro,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Oconnell,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Owen,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Parker,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Patterson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Richardson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Schmitt,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Vang,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adams-Wilson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Adams-Wright,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins Inc,,0.0,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins LLC,Frozen seafood products,49824.378,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Adkins LLC,Frozen seafood products,49824.378,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Adkins LLC,Frozen seafood products,49824.378,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Adkins LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Adkins, Barnes and Graham",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Adkins, Garcia and Perkins","Hydraulic and thermal electric power, and distributes electric power to other electric companies through its electronic power lines and frequency transformer stations",8865949.835,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adkins, Manning and Beard",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Adkins, Williamson and Daniels","Sails; for boats, sailboards or landcraft",286874436.2,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adkins-Glover,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins-Hartman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins-Leach,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins-Poole,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adkins-Villanueva,Wire harnesses,37866.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adriatic  Nautical CJSC Holdings,"Logistics services (first class consigned freight forwarding business act (by Ministry Of Land, Infrastructure, Transport and Tourism); type of facilities for transport: ocean voyage area of the business: general operating; cargo shipment (by sea); land transportation; customs clearing agent; warehousing; and marine / property insurance agent)",14181.4208,Company,Rio Isla,CJSC,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Adriatic  Seabass LC Transportation,"Providing complete custom brokerage, freight forwarding, logistic service and product shipping solution for all over the world",17566.6728,Company,Oceanus,Limited,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Adriatic Catch Ges.m.b.H. Forwading,Food,11277.1793,Company,Alverossia,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Adriatic Catch Ges.m.b.H. Marine biology,Consumer goods,0.0,Company,Isliandor,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Adriatic Catch Ltd Transport,,0.0,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Adriatic Catch Ltd. Liability Co,Machine tools,20066.6728,Company,Oceanus,Limited,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Adriatic Catch S.A. de C.V.,Technical testing and analysis,8869.44,Company,Puerto Sol,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Adriatic Catch SRL Seal,Plastics engineering unit dedicated to the construction of turn key plants,54603.9287,Company,Puerto Sol,SRL,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Adriatic Mackerel Ges.m.b.H. Family,,0.0,Company,Sol y Oceana,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adriatic Mackerel Ges.m.b.H. Worldwide,Produces models and moulds and operates as a subcontractor of both laminate elements and complete boats,74266.1809,Company,Playa Solis,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Adriatic Mackerel N.V. Transport,"Fish and seafood products Chilean clams, tunas, cockles, winkles, razors, stuffed squids, octopuses, mackerel filets, prawns, mussels, cods, crabs, caviars, oysters, and cuttlefishes; Spices and sauces spicy spices, non-spicy spices, aromatic herbs, seasonings, and sauce appetizers; Fruits and vegetables packaged asparaguses, sweet maizes, palm hearts, green peppers, truffles, mangoes, papayas, pineapples, and rambutans",113379.1323,Company,Nalakond,N.V.,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Adriatic Mackerel Plc Marine ecology,,6966.6728,Company,Rivenisla,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adriatic Mackerel S.A. de C.V.,,0.0,Company,Playa Solis,S.A. de C.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adriatic Squid AS Holdings,Canned seafood products,16451.9034,Company,Nalakond,A/S,0,0,0,0,0,0,0,0,0,0,1,1,0,17
Adriatic Squid Corporation Buoy,,0.0,Company,Oceanus,Co,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adriatic Squid Limited Liability Company Freight,"Fresh, cured, or frozen fish and seafoods",24066.6728,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Adriatic Squid Ltd. Liability Co,Footwear,22980.7769,Company,Marebak,Limited,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Adriatic Squid Ltd. Liability Co,Footwear,22980.7769,Company,Marebak,Limited,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Adriatic Squid Ltd. Liability Co,"Seafood products (including finfish, shellfish, and shrimp)",13766.6728,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,5
Adriatic Squid Ltd. Liability Co,"Seafood products (including finfish, shellfish, and shrimp)",13766.6728,Company,Oceanus,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,5
Adriatic Squid SE Marine conservation,,0.0,Company,Merigrad,SE,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adriatic Tuna GmbH & Co. KG,Integrated freight forwarding and warehouse operation,29366.6728,Company,Oceanus,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Adriatic Tuna NV Cod,,0.0,Company,Isliandor,N.V.,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adriatic Tuna Pic Express,,0.0,Company,Faraluna,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adriatic Tuna Seabass BV Transit,Tuna and tuna petfood,91222.0779,Company,Mawazam,BV,0,0,0,0,0,0,0,0,0,0,1,0,0,4
Adriatic Tuna Shipyard GmbH United,,221337.9812,Company,Thessalandia,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Agua Express Marine mist,,14466.6728,Company,Oceanus,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Agua Limited Liability Company Services,,10254.1095,Company,Brindisola,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Agua Ltd. Corporation Carriers,,7973.9168,Company,Coral Solis,Co,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Agua Ltd. Liability Co,,8931.7365,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Agua Ltd. Liability Co,,8931.7365,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Agua Ltd. Liability Co,,8201.395,Company,Solovarossa,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Agua Ltd. Liability Co,,8201.395,Company,Solovarossa,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Agua N.V. Marine life,Large 2 pole turbogenerators,102092.7612,Company,Utoparadia,N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Aguamarina Beach AB Industrial,"Cheese, olives, olive oil, pasta, pickled products, rice, seafood, soups, spices, tortellini and gnocchi, vinegar, coffee and desserts, as well as artichokes and hearts of palm, beverages, bread crumbs, Mediterranean specialties, and tomatoes",170666.6728,Company,Oceanus,AB,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Aguamarina Jetty GmbH & Co. KG Logistics,,0.0,Company,Vesperanda,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Aguamarina Limited Liability Company,Fresh and frozen seafood,55045.4068,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Aguamarina S.A. de C.V.,"Measuring, compounding, extruding, and pelletizing equipment",84857.8698,Company,Marebak,S.A. de C.V.,0,0,0,0,1,0,0,0,0,0,0,0,0,23
Aguilar and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Aguilar Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Aguilar LLC,Motor vehicle parts and other related products,108190.6244,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar LLC,Motor vehicle parts and other related products,108190.6244,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aguilar LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Aguilar LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Aguilar Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Aguilar Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Aguilar, Chavez and Gomez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Gentry and Rose",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Grant and Schneider",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Jones and Graham",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Joyce and Jimenez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Perez and Greene",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Rose and Hamilton",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Shelton and Jackson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Smith and Perez","Ice cream and frozen food (such as pastry, vegetables, fruit, fish and seafood, and ready meals)",339035.9385,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Aguilar, Ward and Bishop",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguilar, Welch and Carter",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Brewer,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Collins,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Cortez,,12786.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Dixon,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Foster,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Hunter,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguilar-Wilcox,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Aguirre, Gilbert and Johnson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguirre, Martin and Reyes",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aguirre, Reed and Dixon",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Arnold,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Burns,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Garcia,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Kane,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Maldonado,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Morris,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aguirre-Reid,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Albertine Rift  Company Enterprises,Footwear and other related products,0.0,Company,Kethanor,Co,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Albertine Rift  GmbH & Co. KG,,0.0,Company,Oceanus,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Albertine Rift  LLC Line,,5315.3246,Company,Marebak,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Albertine Rift  Ltd. Corporation,,325666.6728,Company,Coralmarica,Co,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Albertine Rift  NV Family,"Alaska Pollock, PC / AT Cod, Hake, Red fish / POP, Pink / Chum Salmon and Shellfish, and Sea Cucumber",9760.8727,Company,Marebak,N.V.,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Alexander and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Alexander Ltd,,8272.0006,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Ltd,,8272.0006,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexander PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Alexander, Brewer and Hunter",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Cook and Johnson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Dickerson and Kline",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Freeman and Ross",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Harvey and Koch",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Hill and Ruiz",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Houston and Allen",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Kelley and Paul",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Kemp and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Kennedy and Wood",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Martinez and Fisher",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Schroeder and Gay",,4746.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Simpson and Murphy",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Stone and Lowe",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Alexander, Sullivan and Grant","Plant, machinery and related parts for the steel and nonferrous industry, as well as the supply of eco-friendly equipment",67459.9279,Company,ZH,missing,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Alexander, Turner and Chavez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Banks,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Barnett,,10526.9848,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Burns,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Calhoun,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Chavez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-French,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Griffin,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Howell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Jackson,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Lee,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Mills,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Perry,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander-Smith,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ali Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ali Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Ali, Barber and French",Wood decorative materials,15535.1594,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ali, Castro and Cruz","Of transformers, including distribution, power, furnace, rectifier, traction power, and locomotive transformers to power utilities, steel mills, cement plants, petro chemical complexes, fertilizer plants, and independent power plants; and static energy meters and metering solutions that support communication through various media for use in residential, commercial, industrial, and special purpose applications",35469.216,Company,ZH,missing,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Ali, Collins and Cook",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ali, Cook and Oconnor",,5396.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ali, Miller and Francis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ali, White and Adkins",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ali-Hernandez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Allen Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen Inc,,11636.8452,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allen Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
