company_id,BOCnt,CCCnt,tot_revenue,avg_revenue,size
Arena de Coral NV,2,1,0.0,0.0,3
Arena de Coral NV Distribution,0,1,10016.6728,10016.6728,1
Arena de Coral S.A. de C.V.,0,1,0.0,0.0,1
Arena de Coral SE Holdings,0,1,9742.8491,9742.8491,1
Arena de Coral Solutions,1,1,12901.9031,12901.9031,2
Arena del Mar Limited Liability Company,0,1,12822.0795,12822.0795,1
Arena del Mar Ltd. Corporation,0,1,5666.6728,5666.6728,1
Arena del Mar NV,0,1,0.0,0.0,1
Arena del Mar Plc,0,1,0.0,0.0,1
Arena del Mar ОАО Solutions,0,1,5166.6738,5166.6738,1
Arena del Sol CJSC,1,0,12476.6728,12476.6728,1
Arena del Sol Delivery,3,1,8580.5157,2860.1719,4
Arena del Sol Ges.m.b.H.,6,0,26707.9785,4451.32975,6
Arena del Sol LC Services,0,1,10296.6728,10296.6728,1
Arena del Sol LLC,0,2,0.0,0.0,2
Arena del Sol Ltd United,3,1,16522.4837,5507.494566666667,4
Arena del Sol N.V.,2,1,9198.8002,4599.4001,3
Arena del Sol Oyj,1,1,6077.654,6077.654,2
Arena del Sol S.A. de C.V.,4,1,0.0,0.0,5
Arena del Sol S.A. de C.V. Freight,0,1,12766.6728,12766.6728,1
Arena del Sol S.p.A.,1,1,0.0,0.0,2
Arena del Sol SE,3,1,1763481.659,587827.2196666667,4
Arena del Sol SRL,2,1,7265.0292,3632.5146,3
Arena del Sol Sagl,8,2,43717.3831,5464.6728875,10
Arena del Sol Sp Solutions,2,1,5946.1342,2973.0671,3
Arias Group,1,0,0.0,0.0,1
Arias Inc,0,1,0.0,0.0,1
Arias LLC,2,0,0.0,0.0,2
"Arias, Huang and Gilbert",0,1,0.0,0.0,1
Arias-Carey,1,0,0.0,0.0,1
Arias-Evans,1,0,0.0,0.0,1
Arias-Mcdaniel,0,1,0.0,0.0,1
Arias-Saunders,1,0,0.0,0.0,1
Arias-Williams,1,0,0.0,0.0,1
Armstrong Group,0,1,0.0,0.0,1
Armstrong Inc,1,0,0.0,0.0,1
Armstrong and Sons,0,1,0.0,0.0,1
"Armstrong, Aguilar and Williams",0,1,0.0,0.0,1
"Armstrong, Nichols and Williams",1,0,0.0,0.0,1
"Armstrong, Perez and Anderson",1,0,0.0,0.0,1
"Armstrong, Smith and Moore",0,1,0.0,0.0,1
"Armstrong, Walker and Sutton",0,1,0.0,0.0,1
Armstrong-Mitchell,1,0,0.0,0.0,1
Armstrong-Perez,1,0,0.0,0.0,1
Armstrong-Thomas,1,0,0.0,0.0,1
Arnold LLC,1,0,0.0,0.0,1
Arnold Ltd,1,1,0.0,0.0,2
Arnold and Sons,0,1,0.0,0.0,1
"Arnold, Barrett and Torres",0,1,0.0,0.0,1
"Arnold, Bolton and Stein",1,0,0.0,0.0,1
"Arnold, Little and Hernandez",0,1,0.0,0.0,1
"Arnold, Ross and Ryan",0,1,0.0,0.0,1
"Arnold, Scott and Solis",1,0,0.0,0.0,1
"Arnold, Wise and Fuentes",1,0,0.0,0.0,1
Arnold-Nash,1,0,0.0,0.0,1
Arnold-Pitts,0,1,0.0,0.0,1
Arnold-Rodriguez,1,0,0.0,0.0,1
Arnold-Ware,1,0,0.0,0.0,1
Arnold-Wheeler,1,0,0.0,0.0,1
Arnold-Woods,0,1,0.0,0.0,1
Arroyo and Sons,1,1,0.0,0.0,2
"Arroyo, Fernandez and Smith",1,0,0.0,0.0,1
"Arroyo, Powell and Hoffman",1,0,0.0,0.0,1
"Arroyo, Scott and Shah",1,0,0.0,0.0,1
Arroyo-Diaz,1,0,0.0,0.0,1
Arroyo-Parker,1,0,0.0,0.0,1
Arroyo-Sexton,1,0,0.0,0.0,1
Arroyo-Vaughn,1,0,0.0,0.0,1
Arunachal Pradesh s &,4,1,169242.5379,42310.634475,5
Arunachal Pradesh s AB,22,1,0.0,0.0,23
Arunachal Pradesh s AS Eel,2,1,0.0,0.0,3
Arunachal Pradesh s AS Marine sanctuary,0,1,235489.6683,235489.6683,1
Arunachal Pradesh s Beachcomber,0,1,187305.6102,187305.6102,1
Arunachal Pradesh s Brothers,0,1,0.0,0.0,1
Arunachal Pradesh s Co,2,1,0.0,0.0,3
Arunachal Pradesh s GmbH Swordfish,0,1,28466.6728,28466.6728,1
Arunachal Pradesh s Hijiki,2,1,8912.6945,4456.34725,3
Arunachal Pradesh s Jetty,0,1,0.0,0.0,1
Arunachal Pradesh s Kga Overseas,0,1,16066.6728,16066.6728,1
Arunachal Pradesh s Kga Seabreeze,5,1,9946.0379,1989.20758,6
Arunachal Pradesh s Limited Liability Company,0,1,5226.6728,5226.6728,1
Arunachal Pradesh s Ltd. Liability Co,0,2,33033.3456,16516.6728,2
Arunachal Pradesh s Ltd. Liability Co Marine sanctuary,0,1,0.0,0.0,1
Arunachal Pradesh s N.V.,2,1,0.0,0.0,3
Arunachal Pradesh s NV,19,1,0.0,0.0,20
Arunachal Pradesh s Oyj,22,2,365423.0829,16610.14013181818,24
Arunachal Pradesh s Plc,3,3,230028.9468,76676.3156,6
Arunachal Pradesh s S.A. de C.V.,0,1,60345.5044,60345.5044,1
Arunachal Pradesh s S.p.A. Services,11,1,4666.6728,424.2429818181818,12
Arunachal Pradesh s Sagl Transport,1,1,72757.4505,72757.4505,2
Arunachal Pradesh s ОАО,1,1,0.0,0.0,2
"Ashley, Christensen and Bender",1,0,0.0,0.0,1
Ashley-Ramirez,0,1,0.0,0.0,1
Asiotr Dry dock OJSC Express,0,1,5306.6728,5306.6728,1
Asiotr GmbH & Co. KG,0,1,4668.8344,4668.8344,1
Asiotr Green  SE Marine sanctuary,3,1,8716.4455,2905.4818333333333,4
Asiotr Ltd. Liability Co,0,1,114522.6452,114522.6452,1
Asiotr Ltd. Liability Co Transit,0,1,63466.6728,63466.6728,1
Asiotr Ltd. Liability Co and Son's,0,1,0.0,0.0,1
Asiotr S.A. de C.V.,0,1,5476.6728,5476.6728,1
Asiotr S.A. de C.V. Chart,1,1,6718.5042,6718.5042,2
Assam   Limited Liability Company,6,2,72182983.9428,12030497.3238,8
Assam   Ltd. Corporation Delivery,1,1,6243.8581,6243.8581,2
Assam   Ltd. Liability Co,2,1,8760.844,4380.422,3
Assam   S.A. de C.V.,1,0,0.0,0.0,1
Assam  Market CJSC Tuna,4,1,143811.9545,35952.988625,5
Assam  Market Corp Solutions,3,1,0.0,0.0,4
Assam  Market Incorporated -,0,1,4248351.544,4248351.544,1
Assam  Market Incorporated Tanker,8,1,12092.0295,1511.5036875,9
Assam  Market Kga Brothers,5,1,16312.9543,3262.59086,6
Assam  Market Kga Marine ecology,5,1,9138.7688,1827.75376,6
Assam  Market Limited Liability Company,3,1,32644.1172,10881.3724,4
Assam  Market Ltd. Corporation,0,1,11506.1505,11506.1505,1
Asveja N.V. Marine sanctuary,0,1,4766.6728,4766.6728,1
Asveja S.A. de C.V. International,2,1,7674.9819,3837.49095,3
Asveja Wakame Ltd. Corporation International,0,1,662607.5656,662607.5656,1
Atkins Group,0,1,0.0,0.0,1
"Atkins, Anderson and Owen",1,0,0.0,0.0,1
"Atkins, Burton and Morales",0,1,0.0,0.0,1
"Atkins, Walker and Baldwin",1,0,0.0,0.0,1
"Atkinson, Davis and Roberson",1,0,0.0,0.0,1
"Atkinson, Haney and Parker",0,1,0.0,0.0,1
"Atkinson, Wagner and Evans",1,0,0.0,0.0,1
Atlantic Ocean Coast  Co Marine conservation,0,1,57266.6728,57266.6728,1
Atlantic Ocean Coast  Inc & Son's,0,1,13476.6728,13476.6728,1
Atlantic Ocean Coast  Ltd. Liability Co Delivery,0,1,0.0,0.0,1
Atlantic Ocean Coast  NV,6,1,8995.677,1499.2795,7
Atlantic Ocean Coast  S.p.A.,0,1,0.0,0.0,1
Atlantic Ocean Coast  Shipyard GmbH & Co. KG Industrial,0,1,20166.6728,20166.6728,1
Atlantic Ocean Coast  Sp Marine,1,1,57937.2395,57937.2395,2
Atlantic Ocean Coast  ОАО Investment,11,1,227815.3964,20710.490581818183,12
AtlanticAppetite S.A. de C.V.,1,1,0.0,0.0,2
Atlas Mountains  Corp Dredge,2,1,9536.6728,4768.3364,3
Atlas Mountains  Green  Sagl Consultants,2,1,316914.7452,158457.3726,3
Atlas Mountains  LC Marine,3,1,13922.5459,4640.848633333333,4
Atlas Mountains  LC and Son's,3,1,57279.2685,19093.0895,4
Atlas Mountains  Ltd. Liability Co,2,1,4726.8115,2363.40575,3
Atlas Mountains  Sp Charter Boat,34,1,4773.4549,140.39573235294117,35
Atlántico Sur AG Transport,1,1,5370.1778,5370.1778,2
Atlántico Sur Corporation Breakwater,0,2,0.0,0.0,2
Atlántico Sur Limited Liability Company,2,1,40094.244,20047.122,3
Atlántico Sur Pic Holdings,9,1,95139.4544,10571.05048888889,10
Atlántico Sur Sea spray Pic Cargo,4,1,0.0,0.0,5
Atlántico Sur ship BV Investment,0,1,180487.6607,180487.6607,1
Austin Group,1,0,0.0,0.0,1
Austin Inc,2,0,0.0,0.0,2
Austin LLC,1,0,0.0,0.0,1
Austin PLC,2,0,22757.0097,11378.50485,2
"Austin, Brown and Sutton",1,0,0.0,0.0,1
"Austin, Davis and Roberts",0,1,0.0,0.0,1
"Austin, Lara and Sanders",1,0,0.0,0.0,1
"Austin, Roach and Baker",1,0,0.0,0.0,1
"Austin, Robbins and Harris",0,1,0.0,0.0,1
Austin-Adams,1,0,0.0,0.0,1
Austin-Diaz,0,1,0.0,0.0,1
Austin-Porter,0,1,0.0,0.0,1
Avery Group,1,0,0.0,0.0,1
Avery-Davis,1,0,0.0,0.0,1
Avery-Green,0,1,0.0,0.0,1
Avila Inc,1,0,0.0,0.0,1
Avila LLC,1,0,235611643.2,235611643.2,1
Avila Ltd,1,0,0.0,0.0,1
Ayala Ltd,2,0,0.0,0.0,2
"Ayala, Allen and Austin",1,0,0.0,0.0,1
Ayala-Haynes,1,0,0.0,0.0,1
Ayala-Rodriguez,1,0,0.0,0.0,1
Ayala-Weiss,1,0,0.0,0.0,1
Ayala-Yang,0,1,0.0,0.0,1
Ayers Ltd,0,1,0.0,0.0,1
Bahía Azul AB Export,1,1,124803.4632,124803.4632,2
Bahía Azul Aquamarine Corporation and Son's,0,1,34066.6728,34066.6728,1
Bahía Azul Kga Marine biology,5,1,117965.1815,23593.0363,6
Bahía Azul Ltd Holdings,2,1,26584.6728,13292.3364,3
Bahía Azul NV Shipping,34,1,62417.2873,1835.8025676470588,35
Bahía Azul Otter Corporation Line,0,1,0.0,0.0,1
Bahía Dorada Company Freight,11,1,2524906.872,229536.9883636364,12
Bahía Dorada LLC Delivery,1,1,0.0,0.0,2
Bahía Dorada NV Cargo,15,1,250199.7862,16679.985746666665,16
Bahía Dorada Tidal flat,1,1,5306.6728,5306.6728,2
Bahía de Coral A/S,0,1,6316.6728,6316.6728,1
Bahía de Coral CJSC Marine,0,1,0.0,0.0,1
Bahía de Coral Company Shoal,4,1,0.0,0.0,5
Bahía de Coral Kga,2,1,0.0,0.0,3
Bahía de Coral LLC Logistics,0,1,0.0,0.0,1
Bahía de Coral Ltd. Corporation Transport,0,1,176402.164,176402.164,1
Bahía de Coral Oyj Transit,0,1,4786.6728,4786.6728,1
Bahía de Coral Pic Cargo,0,1,0.0,0.0,1
Bahía de Coral Plc Export,0,1,0.0,0.0,1
Bahía de Coral S.p.A. Consultants,5,1,71536.598,14307.3196,6
Bahía de Plata AS,11,1,99310.3206,9028.210963636364,12
Bahía de Plata Co,0,1,0.0,0.0,1
Bahía de Plata Ges.m.b.H. Coral Reef,0,1,4926.6728,4926.6728,1
Bahía de Plata GmbH & Co. KG Forwading,0,1,11776.6728,11776.6728,1
Bahía de Plata GmbH Cargo,0,1,0.0,0.0,1
Bahía de Plata Jetty,0,1,6516260.164,6516260.164,1
Bahía de Plata LC Marine ecology,6,1,71968.4123,11994.735383333333,7
Bahía de Plata Ltd,1,1,0.0,0.0,2
Bahía de Plata Marine sanctuary,1,1,0.0,0.0,2
Bahía de Plata Pic Marine,0,1,0.0,0.0,1
Bahía de Plata Plc,4,1,78291.21,19572.8025,5
Bahía de Plata Plc Transport,0,1,0.0,0.0,1
Bahía de Plata Salt spray Oyj Worldwide,2,1,6755.4576,3377.7288,3
Bahía de Plata Snapper S.p.A. Transportation,0,1,0.0,0.0,1
Bahía de Plata Submarine,48,1,60335.1105,1256.98146875,49
Bahía de Plata Trawler AG Overseas,0,2,0.0,0.0,2
Bahía de Plata Trout,0,1,16349.68,16349.68,1
Bahía de Plata United,0,1,0.0,0.0,1
Bahía del Este AG,0,1,0.0,0.0,1
Bahía del Este Company,3,1,15136.7812,5045.593733333333,4
Bahía del Este Corporation,0,1,0.0,0.0,1
Bahía del Este Ges.m.b.H.,2,1,9336.5985,4668.29925,3
Bahía del Este GmbH Forwading,1,1,8160.7938,8160.7938,2
Bahía del Este Inc Shipping,0,1,10956.6728,10956.6728,1
Bahía del Este Oyj Transit,0,1,0.0,0.0,1
Bahía del Este Pic,0,1,0.0,0.0,1
Bahía del Este S.p.A.,12,1,0.0,0.0,13
Bahía del Este SE,0,1,62466.6728,62466.6728,1
Bahía del Este Sagl,11,1,268888.1845,24444.380409090907,12
Bahía del Sol A/S Export,3,1,10725.5258,3575.175266666666,4
Bahía del Sol AS,1,1,13896.6728,13896.6728,2
Bahía del Sol Catfish Corporation Marine,0,1,0.0,0.0,1
Bahía del Sol Company Transportation,9,1,92839.9758,10315.552866666669,10
Bahía del Sol Corporation,12,3,171833.8208,14319.485066666666,15
Bahía del Sol Deep-sea,0,1,36095.4427,36095.4427,1
Bahía del Sol Inc,0,1,0.0,0.0,1
Bahía del Sol Incorporated Fish,1,1,0.0,0.0,2
Bahía del Sol Kga Consulting,4,1,14016.5796,3504.1449,5
Bahía del Sol LLC Pelican,6,1,0.0,0.0,7
Bahía del Sol Limited Liability Company,0,2,0.0,0.0,2
Bahía del Sol Merchants Catchers,2,1,1134769.925,567384.9625,3
Bahía del Sol Regatta,0,1,0.0,0.0,1
Bahía del Sol SRL,0,1,59866.1877,59866.1877,1
Bahía del Sol ОАО,0,1,101888.9003,101888.9003,1
Bahía del Sol ОАО Marine,0,1,4783.7366,4783.7366,1
Bailey Inc,0,1,49998.8759,49998.8759,1
Bailey LLC,2,1,0.0,0.0,3
Bailey Ltd,2,0,0.0,0.0,2
Bailey PLC,2,1,0.0,0.0,3
Bailey and Sons,0,1,0.0,0.0,1
"Bailey, Carter and Williams",0,1,0.0,0.0,1
"Bailey, Cruz and Ross",1,0,0.0,0.0,1
"Bailey, Hawkins and Holmes",1,0,0.0,0.0,1
"Bailey, Montgomery and Jordan",1,0,0.0,0.0,1
"Bailey, Perez and Manning",1,0,0.0,0.0,1
"Bailey, Rangel and Flowers",1,0,0.0,0.0,1
"Bailey, Ross and Warner",1,0,0.0,0.0,1
"Bailey, Thomas and Rogers",1,0,0.0,0.0,1
Bailey-Crane,1,0,0.0,0.0,1
Bailey-Gallegos,1,0,0.0,0.0,1
Bailey-Jones,0,1,0.0,0.0,1
Bailey-Lewis,3,0,0.0,0.0,3
Bailey-Park,0,1,0.0,0.0,1
Baird PLC,1,0,0.0,0.0,1
Baker Group,7,1,0.0,0.0,8
Baker LLC,4,0,11016.8159,2754.203975,4
Baker and Sons,3,0,104095830.2,34698610.06666667,3
"Baker, Alvarado and George",0,1,0.0,0.0,1
"Baker, Brown and Palmer",1,0,0.0,0.0,1
"Baker, Davis and Cruz",0,1,0.0,0.0,1
"Baker, Espinoza and Burton",0,1,0.0,0.0,1
"Baker, Garcia and Acevedo",1,0,0.0,0.0,1
"Baker, Griffin and Farley",1,0,0.0,0.0,1
"Baker, Ingram and Henry",1,0,0.0,0.0,1
"Baker, Mitchell and Bailey",1,0,0.0,0.0,1
"Baker, Page and Petty",1,0,0.0,0.0,1
"Baker, Rodriguez and Hancock",1,0,0.0,0.0,1
"Baker, Shelton and Perez",1,0,0.0,0.0,1
"Baker, Turner and Gregory",1,0,0.0,0.0,1
Baker-Andersen,0,1,0.0,0.0,1
Baker-Bell,1,0,0.0,0.0,1
Baker-Bennett,1,0,0.0,0.0,1
Baker-Brown,0,1,0.0,0.0,1
Baker-Burton,1,0,0.0,0.0,1
Baker-Davis,1,0,0.0,0.0,1
Baker-Evans,0,1,0.0,0.0,1
Baker-Garza,1,0,0.0,0.0,1
Baker-Ho,0,1,0.0,0.0,1
Baker-Holmes,0,1,0.0,0.0,1
Baker-Huynh,1,0,0.0,0.0,1
Baker-Miranda,0,1,0.0,0.0,1
Baker-Palmer,1,0,0.0,0.0,1
Baker-Parker,1,0,0.0,0.0,1
Baker-Savage,0,1,0.0,0.0,1
Baker-Shaffer,1,0,0.0,0.0,1
Baker-Snyder,1,0,0.0,0.0,1
Baker-Washington,1,0,0.0,0.0,1
Baker-Watts,1,0,0.0,0.0,1
Baker-West,1,0,0.0,0.0,1
Baker-Williams,1,0,0.0,0.0,1
Baldwin LLC,1,0,0.0,0.0,1
"Baldwin, Castillo and Lane",1,0,0.0,0.0,1
"Baldwin, Holden and Nelson",0,1,0.0,0.0,1
"Baldwin, Martin and Yang",1,0,0.0,0.0,1
"Baldwin, Stevenson and Brooks",1,0,0.0,0.0,1
Baldwin-Evans,1,0,0.0,0.0,1
Baldwin-Martin,0,1,0.0,0.0,1
Baldwin-Perez,0,1,0.0,0.0,1
Baldwin-Washington,1,0,0.0,0.0,1
Balkan  GmbH & Co. KG Cargo,1,1,29457.1331,29457.1331,2
Balkan  Ltd. Corporation Marine,0,1,42180.9132,42180.9132,1
Balkan  Ltd. Liability Co,0,1,0.0,0.0,1
Balkan Anchovy Kga Industrial,1,1,0.0,0.0,2
Balkan Anchovy LC Holdings,3,1,13741.6758,4580.5586,4
Balkan Anchovy Ltd. Corporation,0,1,0.0,0.0,1
Balkan Anchovy N.V. Transit,1,1,0.0,0.0,2
Balkan Anchovy S.A. de C.V. Delivery,2,1,122068.6906,61034.3453,3
Balkan Anchovy Sp Holdings,0,1,34366.6728,34366.6728,1
Balkan Anchovy ship Kga Brothers,0,1,285551.7684,285551.7684,1
Balkan Cat Beachcomber CJSC Cargo,3,1,7149.7783,2383.259433333333,4
Balkan Cat Corporation Brothers,1,1,9136.6728,9136.6728,2
Balkan Cat GmbH & Co. KG Overseas,2,1,6831.5691,3415.78455,3
Balkan Cat LLC Marine life,0,1,7056.6728,7056.6728,1
Balkan Cat Limited Liability Company,0,1,312354.9524,312354.9524,1
Balkan Cat Ltd. Corporation Jetsam,1,1,0.0,0.0,2
Balkan Pike GmbH & Co. KG Krill,2,1,23366.6728,11683.3364,3
Balkan Pike GmbH Transit,6,1,122419.0672,20403.17786666667,7
Balkan Pike LC Line,3,1,83307.8152,27769.27173333333,4
Balkan Pike Ltd. Corporation,2,1,9574.8229,4787.41145,3
Balkan Pike Marine biology,0,1,0.0,0.0,1
Balkan Pike Seabreeze Oyj Marine sanctuary,0,1,17466.6728,17466.6728,1
Balkan Pike Sextant S.A. de C.V. Worldwide,0,1,0.0,0.0,1
Balkan Pike World S.A. de C.V. United,0,1,0.0,0.0,1
Balkan Trout A/S Marine,2,1,6591.5453,3295.77265,3
Balkan Trout GmbH & Co. KG Holdings,1,1,75866.6728,75866.6728,2
Balkan Trout Incorporated Marine ecology,3,1,0.0,0.0,4
Balkan Trout Ltd. Corporation Transit,3,1,18093.6721,6031.224033333333,4
Balkan Trout Ltd. Liability Co,0,2,2013703.5625,1006851.78125,2
Balkan Trout S.A. de C.V.,1,1,69618.4387,69618.4387,2
Balkan Trout SE Holdings,1,0,33526.7005,33526.7005,1
Ball and Sons,2,1,0.0,0.0,3
"Ball, Anthony and Martin",1,0,0.0,0.0,1
"Ball, Brown and Velez",1,0,0.0,0.0,1
"Ballard, Crane and Swanson",1,0,0.0,0.0,1
"Ballard, Freeman and Hoffman",1,0,0.0,0.0,1
"Ballard, Gentry and Gill",0,1,0.0,0.0,1
"Ballard, James and Conner",1,0,0.0,0.0,1
"Ballard, Shaffer and Finley",1,0,0.0,0.0,1
Ballard-Daniel,0,1,0.0,0.0,1
Ballard-Miller,0,1,0.0,0.0,1
Baltic Catch A/S Marine life,1,1,8536.6728,8536.6728,2
Baltic Catch CJSC Express,0,1,59591.5328,59591.5328,1
Baltic Catch Co Merchants,0,1,1804666.673,1804666.673,1
Baltic Catch Dry dock Corp Services,0,1,63566.6728,63566.6728,1
Baltic Catch Ltd Line,2,1,9268.7321,4634.36605,3
Baltic Catch Shipyard Inc Distribution,1,1,5403.7692,5403.7692,2
Baltic Catch Sp Sea,1,1,7859.7574,7859.7574,2
Baltic Flounder Corp Logistics,3,1,36999.4193,12333.139766666667,4
Baltic Flounder Sagl Oyster,0,1,5036.6728,5036.6728,1
Baltic Flounder Seabreeze Ges.m.b.H. Distribution,3,1,0.0,0.0,4
Baltic Herring AB United,6,1,8487.8877,1414.6479499999998,7
Baltic Herring CJSC Navigation,1,1,14135.0811,14135.0811,2
Baltic Herring GmbH Consultants,0,1,0.0,0.0,1
Baltic Salmon BV and Son's,0,1,14366.6728,14366.6728,1
Baltic Salmon Corp Marine life,3,1,45773.1347,15257.711566666669,4
Baltic Salmon LC Express,0,1,31466.6728,31466.6728,1
Baltic Salmon Limited Liability Company,12,1,0.0,0.0,13
Baltic Salmon Salt spray,2,1,29066.6728,14533.3364,3
Baltic Sprat AG Freight,1,1,0.0,0.0,2
Baltic Sprat Ges.m.b.H. Enterprises,1,1,0.0,0.0,2
Baltic Sprat GmbH & Co. KG Enterprises,2,1,66967.6598,33483.8299,3
Baltic Sprat Incorporated Investment,0,1,82766.6728,82766.6728,1
Baltic Sprat Kelp GmbH Forwading,5,1,6256.6728,1251.33456,6
Baltic Sprat Ltd. Liability Co Port,0,1,79166.6728,79166.6728,1
Baltic Sprat S.A. de C.V. Marine sanctuary,0,1,8581.6728,8581.6728,1
Baltic Sprat ОАО Marine,1,1,46166.6728,46166.6728,2
Banded tilapia Corporation Holdings,5,1,17498.3297,3499.66594,6
Banded tilapia Limited Liability Company Carriers,0,1,0.0,0.0,1
Banded tilapia Limited Liability Company Consulting,3,1,24840.6901,8280.230033333333,4
Banded tilapia Shipping Deep-sea,0,1,5076.6728,5076.6728,1
Banks LLC,1,0,0.0,0.0,1
Banks Ltd,1,1,0.0,0.0,2
Banks and Sons,0,1,0.0,0.0,1
"Banks, Cruz and Norton",0,1,0.0,0.0,1
"Banks, Shaffer and Leblanc",0,1,0.0,0.0,1
Banks-Davidson,1,0,0.0,0.0,1
Banks-Murphy,1,0,0.0,0.0,1
Banks-Rodriguez,1,0,0.0,0.0,1
"Barajas, Walsh and Henderson",0,1,0.0,0.0,1
Barajas-Miller,1,0,0.0,0.0,1
Barber PLC,1,0,0.0,0.0,1
"Barber, Armstrong and Lopez",1,0,0.0,0.0,1
"Barber, Olson and Brown",1,0,0.0,0.0,1
Barber-Jones,1,0,0.0,0.0,1
Barco de Plata AB,1,1,12276.6728,12276.6728,2
Barco de Plata Aquamarine Sp and Son's,0,1,12946.6728,12946.6728,1
Barco de Plata CJSC,5,1,32717.228,6543.4456,6
Barco de Plata Corp,1,1,21559.3418,21559.3418,2
Barco de Plata Express,0,1,10162.5636,10162.5636,1
Barco de Plata GmbH & Co. KG,1,1,41098.934,41098.934,2
Barco de Plata Inc,3,1,8067.9372,2689.3124000000003,4
Barco de Plata Inc & Son's,0,1,32066.6728,32066.6728,1
Barco de Plata Incorporated,4,1,19193.1974,4798.29935,5
Barco de Plata Logistics,6,1,0.0,0.0,7
Barco de Plata Ltd. Liability Co Marine conservation,0,1,402871.7153,402871.7153,1
Barco de Plata Marine,1,0,0.0,0.0,1
Barco de Plata NV,3,1,39266.6728,13088.890933333334,4
Barco de Plata NV Transit,2,1,13651.3447,6825.67235,3
Barco de Plata SE,0,1,46403.6728,46403.6728,1
Barco de Plata SE Carriers,11,1,0.0,0.0,12
Barco de Plata Sagl,0,1,120666.6728,120666.6728,1
Barents Sea  Corporation Worldwide,10,0,13446.6728,1344.66728,10
Barents Sea  GmbH & Co. KG Flounder,6,1,0.0,0.0,7
Barents Sea  GmbH Cargo,2,1,1586678.737,793339.3685,3
Barents Sea  GmbH Line,1,1,0.0,0.0,2
Barents Sea  Ltd Marine,2,1,8436.2236,4218.1118,3
Barents Sea  NV Logistics,2,1,8174.866,4087.433,3
Barents Sea Cod - LC United,0,1,48566.6728,48566.6728,1
Barents Sea Cod Catfish S.A. de C.V. Express,1,1,25766.6728,25766.6728,2
Barents Sea Cod Coral Reef AS Consulting,5,1,38386.4832,7677.29664,6
Barents Sea Cod GmbH & Co. KG Line,0,1,0.0,0.0,1
Barents Sea Cod Inc Delivery,0,1,0.0,0.0,1
Barents Sea Cod Incorporated,0,1,0.0,0.0,1
Barents Sea Cod Incorporated & Son's,10,1,161405.4788,16140.547880000002,11
Barents Sea Cod Incorporated Holdings,1,1,4792.1276,4792.1276,2
Barents Sea Cod Limited Liability Company,1,1,11495.73,11495.73,2
Barents Sea Shrimp AB Worldwide,0,1,22166.6728,22166.6728,1
Barents Sea Shrimp Dashi,1,0,10266.6728,10266.6728,1
Barents Sea Shrimp GmbH & Co. KG Cargo,0,1,0.0,0.0,1
Barents Sea Shrimp LC Marine,1,1,17966.6728,17966.6728,2
Barents Sea Shrimp Merchants,0,1,7336.6728,7336.6728,1
Barents Sea Shrimp OJSC _,2,1,5616.6728,2808.3364,3
Barents Sea Shrimp Pic Line,4,1,0.0,0.0,5
Barents Sea Shrimp SE Marine biology,0,1,33866.6728,33866.6728,1
Barker Group,2,0,0.0,0.0,2
Barker Ltd,0,2,0.0,0.0,2
Barker and Sons,1,0,0.0,0.0,1
"Barker, Garrison and Robinson",1,0,0.0,0.0,1
"Barker, Haas and Taylor",1,0,0.0,0.0,1
"Barker, Santos and Gill",1,0,0.0,0.0,1
Barker-Grimes,1,0,0.0,0.0,1
Barker-Kelley,0,1,0.0,0.0,1
Barker-Moore,1,0,0.0,0.0,1
Barker-Smith,1,0,0.0,0.0,1
Barnes Group,2,0,0.0,0.0,2
Barnes Inc,1,0,0.0,0.0,1
Barnes Ltd,1,0,0.0,0.0,1
Barnes PLC,1,0,0.0,0.0,1
"Barnes, Blair and Brown",1,0,0.0,0.0,1
"Barnes, Castillo and Rodriguez",0,1,0.0,0.0,1
Barnes-Barker,0,1,0.0,0.0,1
Barnes-Garcia,1,0,0.0,0.0,1
Barnes-Gill,1,0,0.0,0.0,1
Barnes-Guzman,1,0,0.0,0.0,1
Barnes-Larson,1,0,0.0,0.0,1
Barnes-Manning,1,0,0.0,0.0,1
Barnes-Orr,1,0,0.0,0.0,1
Barnes-Pearson,1,0,0.0,0.0,1
Barnett Inc,1,0,0.0,0.0,1
Barnett and Sons,1,0,0.0,0.0,1
"Barnett, Jacobs and Gill",0,1,0.0,0.0,1
"Barnett, Johnson and Taylor",1,0,0.0,0.0,1
"Barnett, Johnson and Wright",1,0,0.0,0.0,1
Barnett-Eaton,1,0,0.0,0.0,1
Barnett-Perez,1,0,0.0,0.0,1
Barnett-Waters,1,0,0.0,0.0,1
Barr Inc,1,0,0.0,0.0,1
"Barr, Sanchez and Reed",1,0,0.0,0.0,1
Barr-Fitzgerald,1,0,0.0,0.0,1
Barr-Meyer,1,0,0.0,0.0,1
"Barrera, Stevens and Nelson",1,0,0.0,0.0,1
Barrera-Galloway,1,0,0.0,0.0,1
Barrett Inc,1,0,0.0,0.0,1
Barrett LLC,1,0,150666.6728,150666.6728,1
Barrett PLC,1,0,0.0,0.0,1
"Barrett, Hall and Riley",1,0,0.0,0.0,1
"Barrett, Velazquez and Glover",1,0,0.0,0.0,1
"Barrett, Walker and Andrews",0,1,0.0,0.0,1
Barrett-Bowen,1,0,0.0,0.0,1
Barrett-Harrison,1,0,0.0,0.0,1
